,SMILES,UMAP_0,UMAP_1,global_cluster
307,C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,4.337443,-1.3557963,-1
308,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC(=C3)C4=CC=CC=C4,0.30976576,1.8247963,-1
309,C1=CC=C2C(=C1)C=CC=C2C3=CC=CC4=CC=CC=C43,-1.0747164,2.42797,-1
310,C1=CC=C(C=C1)C2=CC(=CC(=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.088137165,1.6616261,-1
311,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C5=CC=CC=C5C=C4,-1.4308364,2.244538,-1
312,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,-1.0176153,1.899856,-1
313,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,-1.2987155,2.08994,-1
314,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C5=CC=CC=C35,-1.4647945,1.8350737,2574
315,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,-1.341614,2.905879,-1
316,C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24,-1.6997122,2.2596798,-1
317,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC5=CC=CC=C54,-1.4070033,1.9329171,-1
318,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,-1.4758704,2.6176076,-1
319,C1=CC2=C3C(=C1)C=C4C=CC5=C6C4=C3C(=CC6=CC=C5)C=C2,-1.2877107,3.4889374,1250
320,C1=CC=C(C=C1)CSCC2=CC=CC=C2,4.8942294,-0.123906076,-1
321,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,4.8639574,-0.4095967,-1
322,C1=CC=C(C=C1)CS(=O)CC2=CC=CC=C2,4.7645354,-0.5210298,-1
323,C1CSC(SC1)C2=CC=CC=C2,2.507059,6.8698506,-1
324,C1=CC=C(C=C1)CSC(=S)SCC2=CC=CC=C2,4.859665,-0.18495013,-1
325,CC1=C2C(=CC=C1)C3=CC=CC=C3N2,-2.1006296,2.8959737,-1
326,CCOC(=O)C(CSC)O,7.4911857,0.931485,903
327,CC(C(=O)O)OCCSC,7.975157,1.9327059,-1
328,COC(C[S+](C)C)C(=O)O,8.34886,1.17839,-1
329,COC(CSC)CSC,9.288691,2.150807,-1
330,CC(C)OC(=S)SC(C)C,7.919783,0.98600894,-1
331,CCC(C[S+](C)C)OC,9.593278,2.366698,-1
332,CCC(CSC)OC,9.623949,2.624079,-1
333,CC(CCSC)OC,8.640665,1.8911182,-1
334,CC(CSC)OC,9.267686,2.2601237,-1
335,CCC1CS(=S)CO1,7.3638535,7.0235724,-1
336,CC(C(C)SC)OC,9.31663,1.4626229,-1
337,CC(CSCCO)O,8.963491,2.36646,-1
338,CC(CSC)O,9.159537,2.2848485,-1
339,CC(CSCC(C)O)O,9.325269,2.218184,-1
340,CSCC(CSC)O,8.508632,2.2495656,380
341,CCSCC(C)O,8.818126,2.4850218,-1
342,CC(CCSC)O,8.981511,1.9884233,-1
343,CCCCSCC(C)O,8.981622,2.3467267,-1
344,CCSCC(CSCC)O,8.693118,2.4183736,-1
345,CCSCC(CS)O,8.879416,2.2816932,-1
346,CC(C(C)SC)O,9.920634,1.340697,-1
347,C=CC=C,9.388617,-0.19659182,35
348,C=CC=C=C,9.295413,-0.14018022,-1
349,C=CC=C=C=C,9.184199,-0.03536999,-1
350,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,4.418803,0.8912406,3046
351,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,0.46899635,5.8534713,-1
352,C1CCN=C(C1)C2=CN=CC=C2,0.24923639,3.7356126,4410
353,CC1=CC(=NC=C1)C2=NC=CC(=C2)C,1.4929442,2.860619,-1
354,C1=CC=C(C=C1)C2=NC=CN=C2C3=CC=CC=C3,-0.1055317,3.4498663,-1
355,C1=CN=CC=C1CCCC2=CC=NC=C2,4.410836,0.7905204,-1
356,C1=CC=NC(=C1)C2=CN=CC=C2,-0.009722437,3.346729,-1
357,C1=CC=C(C=C1)CC2=CC=CC=N2,3.116675,2.028543,4620
358,C1=CC=NC(=C1)C2=CC=NC=C2,0.07698609,3.5127156,-1
359,CC1=CN=C(C=C1)C2=CN=CC=C2,0.10550525,3.1772115,-1
360,C1=CC=NC(=C1)CCC2=CN=CC=C2,4.1146517,1.4452585,-1
361,C1=CC(=CN=C1)C2=CC(=NC=C2)C3=CN=CC=C3,-0.37747568,3.2682033,-1
362,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,-0.46614853,5.074574,-1
363,CC1=CC(=C(C(=C1)C)C(=O)C2=CC=CC=C2)C,1.4265393,0.16783835,-1
364,CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C,0.07364721,1.4173623,-1
365,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,-0.064827904,1.1264895,-1
366,CCCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,3.727579,-1.1424795,2070
367,CN1C(=O)CC(=O)N(C1=O)C,3.185012,6.022574,-1
368,CCCN1C(=O)CC(=O)N(C1=O)CCC,3.4756303,5.869008,2938
369,CN1CCC(=O)N(C1=O)C,3.2584212,5.8454375,-1
370,CC1C(=O)N(C(=O)N(C1=O)C)C,3.3565826,6.5049634,-1
371,CCN1C(=O)CC(=O)N(C1=O)CC,3.4929883,5.90294,-1
372,CN1CC(C(=O)N(C1=O)C)F,3.8343759,6.4020123,3016
373,CC1(C(=O)N(C(=O)N(C1=O)C)C)C,3.5039303,7.3528843,-1
374,CC1CN(C(=O)N(C1=O)C)C,3.477092,6.613867,-1
375,C1COCO1,6.392187,6.9796033,-1
376,C1COC(O1)F,7.3841424,6.829601,-1
377,C1CSCSC1,5.811521,6.488264,-1
378,CC1SCCCS1,6.42709,6.258492,-1
379,CCC1SCCCS1,7.0555716,6.367468,-1
380,C1CSC(=S)SC1,3.0240154,6.015457,-1
381,CSC1SCCCS1,6.7599797,6.3770204,-1
382,CC1CCSCS1,6.4999657,6.07879,-1
383,CC1(SCCCS1)C,5.694247,7.979678,-1
384,CCC1(SCCCS1)C,6.240274,7.7230215,-1
385,CCCC1SCCCS1,6.8608274,6.120276,-1
386,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,-2.8104308,2.0696692,-1
387,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,-2.7732258,2.1769798,74
388,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,-2.7718887,2.1064923,-1
389,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O,-2.9115827,2.1313562,-1
390,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,-2.7685716,2.1653795,74
391,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,-2.89648,2.1480155,-1
392,CC(CC1=CNC2=CC=CC=C21)C(=O)O,-2.84294,2.0927217,-1
393,C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2,-0.20011862,5.2032566,2373
394,C1=CC2=C3C(=CC=C4C3=C1C(=O)OC4=O)C(=O)OC2=O,0.020330071,5.8535886,-1
395,CC(=O)C1=C2C=CC=C3C2=C(C=C1)C(=O)OC3=O,-0.4783735,1.9362719,-1
396,CC1=C2C=C3C=CC4=CC=CC=C4C3=CC2=CC=C1,-1.2045733,2.012332,-1
397,CC1=CC2=C(C=C1)C=C3C(=C2)C=CC4=CC=CC=C43,-1.3434074,1.9320986,3229
398,CC1=CC2=CC3=C(C=CC4=CC=CC=C43)C=C2C=C1,-1.3462436,1.9395914,3229
399,CC1=CC2=C(C=CC3=CC=CC=C32)C4=CC=CC=C14,-1.2457689,1.8472264,-1
400,C1CCC(CC1)OC(=O)CCCCC(=O)OC2CCCCC2,7.4540653,5.862848,-1
401,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-0.55672014,1.5386254,-1
402,C1CCC2=CC=CC=C2C1,0.115538575,6.708312,-1
403,CC1(CCC(C2=CC=CC=C21)(C)C)C,1.3388429,7.711382,1157
404,C1CCC2=C(C1)C=CC3=C2CCCC3,-0.55307686,5.349799,-1
405,C1CC2=CC=CC=C2C3=CC=CC=C31,-0.07034292,6.4978094,2486
406,C1C2=CC=CC=C2CC3=CC=CC=C31,0.37569606,6.766361,-1
407,C1CC=C2C(C1)CCC3=CC=CC=C32,0.23604067,7.0076447,-1
408,C1CCC2C(C1)C=CC3=CC=CC=C23,1.0524864,7.5746427,-1
409,C1CC2C=CC1C3=CC=CC=C23,0.8648855,7.300214,-1
410,C1COCCO1,6.2678113,6.896427,-1
411,C1=CC=C2C(=O)C=CC(=O)C2=C1,0.4083399,5.9093623,-1
412,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,0.19437975,5.4086995,-1
413,C1=CC=C(C(=C1)C=O)C=O,-0.49218896,0.81285197,-1
414,CC1=CC(=O)C2=CC=CC=C2C1=O,0.5514649,5.6905637,2545
415,CC1=C(C(=O)C2=CC=CC=C2C1=O)C,0.29733866,5.4925075,-1
416,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,8.408753,-0.97943133,-1
417,C1=CC=C2C(=C1)C=CC3=CC=CC=C3C2=O,-1.5891163,2.3738708,-1
418,C1CC=CCCC=C1,4.7249846,7.035105,-1
419,C1CC=CCCC=CCCC=C1,4.5984883,7.2559304,-1
420,CCCC=CCC=C,9.885661,-0.27104223,-1
421,C=CCCC=CCCC=C,9.937772,0.19200684,-1
422,C1=CC=C2C(=C1)C3=C(N2)N=CC=C3,-1.8882414,3.1128132,269
423,C1=CC=C2C(=C1)C=C3C=NNC3=N2,-0.547899,2.9291205,-1
424,C1=CC=C2C(=C1)C3=C(N2)N=NC=C3,-2.164449,3.0309374,797
425,C=CC1=CCCCC1,3.148007,6.407695,-1
426,C=C1CCCC=C1,3.3480978,7.2065225,-1
427,C1C=CCC2=C1CC=CC2,2.5531805,7.0661626,-1
428,C=C1CC=CCC1=C,2.4857407,6.6845703,-1
429,C=CC=C1CCCCC1,3.6814516,6.593145,-1
430,C1CCC2=C(C1)CCC=C2,2.59493,7.145826,1506
431,CCC1=CC=CCC1,2.9054952,6.5814357,3154
432,C1CC=C2CCCC=C2C1,2.291243,5.8559256,-1
433,C=C1CC=CC(=C)C1,2.1189826,6.7297897,-1
434,C1C=CC=C2C1=CC=CC2,2.4525537,6.6658072,-1
435,C1=CC=C2C(=C1)C=CC=C2O,-1.2660875,1.4475824,1011
436,C1=CC=C2C=C(C=CC2=C1)O,-0.7723852,1.1343881,-1
437,C1=CC=C2C(=C1)C(=CC=C2O)O,-1.1209117,1.8758966,-1
438,C1=CC=C(C=C1)C2=C(C=CC(=C2)O)O,-0.78618294,2.108368,-1
439,CC1=C(C2=CC=CC=C2C(=C1)O)O,-1.0453291,1.584707,-1
440,C1=CC(=CC2=C1C=CC(=C2)O)O,-1.0045366,1.0145533,-1
441,C1=CC=C2C(=C1)C=C(C=C2O)O,-1.3101971,1.5093004,1011
442,C1=CC2=C(C=CC=C2O)C(=C1)O,-0.9384209,1.5916845,3506
443,C1=CC2=C(C=CC(=C2)O)C(=C1)O,-0.9821434,1.5372113,3507
444,C1=CC=C2C(=C1)C=CC(=C2O)O,-1.3594232,1.5561967,-1
445,C1=CC=NC(=C1)C2=CC=CC=N2,0.02104489,3.532819,-1
446,C1=CC=C2C(=C1)N=CC=N2,-0.42287752,2.79358,-1
447,C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3,-0.02495747,3.369138,-1
448,CC1=NC2=CC=CC=C2N=C1,-0.3963947,2.6975641,-1
449,C1=CC=C2C(=C1)N=CC(=N2)C(F)(F)F,0.50493723,2.4336026,-1
450,C1=CC=C2C(=C1)N=CC(=N2)CC#N,0.687195,2.1350863,5037
451,C1=CC2=C(C=CC=N2)N=C1,-0.75292873,2.8105245,4757
452,C1=CC=NC(=C1)C2=NC=CN=C2C3=CC=CC=N3,-0.089358255,3.6753712,-1
453,CC1=NC2=C(C=C1)N=CC=C2,-0.91544336,2.5433583,-1
454,C1=CN=CC=C1N,2.2529194,1.1560972,-1
455,C1=CN=CC(=C1N)N,1.4995904,1.8033637,-1
456,C1=CC(=CN=C1)N,3.828133,0.90791196,-1
457,CN(C)C1=CC=NC=C1,2.2934372,0.95328236,-1
458,C1=CN=CC(=C1N)[N+](=O)[O-],-1.9912435,0.8663418,-1
459,C1CN(CCN1)C2=CC=NC=C2,2.1451883,4.8784647,-1
460,C1=CN=CC=C1N=C(N)N,3.5187879,-0.03742932,-1
461,C1=CC(=NC=C1N)F,1.447259,2.1616426,-1
462,CCCCCCOC(=O)C=C,7.47861,0.34086668,-1
463,CCCCCCCOC(=O)C=C,7.440007,0.2508661,390
464,C=CC(=O)OCCCCCOC(=O)C=C,7.282507,0.0948902,73
465,C1C2CN3CC(C2O)(CN1C3)C4=CC=CC=C4,2.4649782,7.7097163,-1
466,C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,-0.10258173,3.351549,-1
467,CC1=CC(=CC=C1)C2=NC(=NC(=N2)N)N,-0.06384164,2.963622,-1
468,C1=CC(=CC=C1C2=NC(=NC(=N2)N)N)F,0.3197704,3.0027897,-1
469,CC1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,0.11976213,3.2917383,-1
470,C1=CC(=CC=C1C2=NC(=NC(=N2)N)N)Cl,0.28709722,2.9105463,-1
471,C1=CC(=CC(=C1)F)C2=NC(=NC(=N2)N)N,-0.11509742,2.91748,5113
472,CSC1=NC(=NC(=N1)N)C2=CC=CC=C2,0.016416525,3.4622943,-1
473,C1=CC=C2C(=C1)C=CC=C2N,-0.85773593,1.4395413,-1
474,C1=CC2=C(C=CC=C2N)C(=C1)N,-0.6203399,1.9191246,-1
475,C1=CC=C2C=C(C=CC2=C1)N,-1.0470147,1.9902046,-1
476,C1=CC2=C(C(=C1)N)C(=CC=C2)N,-0.7345979,1.9482325,-1
477,C1=CC=C(C=C1)N=NC2=CC=C(C3=CC=CC=C32)N,1.092278,-0.49440747,-1
478,C1=CC=C2C(=C1)C(=CC=C2N)N,-0.919438,1.8128133,-1
479,CC1=C(C(=CC=C1)N)C2=C(C=CC=C2N)C,-0.23973532,1.7991513,-1
480,C1=CC=C2C(=C1)C=CC=C2NO,0.5023061,1.1972928,-1
481,CC1=C2C=CC=CC2=CC3=CC=CC=C13,-1.3988241,2.2806664,3366
482,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,-1.3800277,2.2656443,3366
483,C1CN(C(=O)N1)C2=CC=NC=C2,2.1417892,4.89125,3409
484,CN(C)C(=O)NC1=C(C=CN=C1)N,2.5808578,1.3597078,-1
485,C1=CC=C2C(=C1)NC(=O)N2C3=CC=NC=C3,-1.353226,4.010589,-1
486,C1CC1N2C3=C(C=CC=N3)NC2=O,-0.766218,4.3530874,-1
487,CN1C2=C(C(=NC=C2)N)NC1=O,-0.9764891,4.040744,-1
488,CC(C)N1C2=C(C=NC=C2)NC1=O,-1.463278,3.7420564,-1
489,C1=CN=CC2=C1NC(=O)N2O,-1.257941,3.6755888,1395
490,CCCN1C2=C(C=NC=C2)NC1=O,-1.1918815,4.1272955,3209
491,C1CC1N2C3=C(C=NC=C3)NC2=O,-0.8489759,4.122606,-1
492,COC1=CC2=C(C=C1)C=C(C=C2)C#N,-0.7946691,0.93749374,-1
493,COC1=CC2=C(C=C1)C=C(C3=CC=CC=C32)C#N,-1.1385797,1.2744266,-1
494,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,-1.1722164,2.1247325,-1
495,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,-1.2700486,1.9347429,-1
496,C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2C#N)C#N,-1.1186508,2.1045015,-1
497,C1=CC=C2C(=C1)C(=CC3=C2C=C(C=C3)C#N)C#N,-0.9351979,1.7806097,-1
498,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,-1.4550942,1.9905373,-1
499,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,-1.1669363,2.268585,-1
500,C1=CC=C2C(=C1)C=CC(=N2)C3=CC=NC=C3,0.16386974,3.220983,5321
501,C1=CC=C2C(=C1)C=C(C=N2)C3=CN=CC=C3,-0.42794716,2.9155185,-1
502,C1CCC(=CC1)C2=CC3=CC=CC=C3C=N2,0.9769856,4.77298,2736
503,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,-0.9284844,2.577723,-1
504,CC1=CC2=CC=CC=C2C=N1,-0.3141186,2.6581116,-1
505,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,-1.1961733,2.4366658,-1
506,C1=CC=C2C(=C1)C=CC=C2C=CC3=CC=NC=C3,0.7542257,-1.650223,-1
507,C=C(C1=CC=CC=C1)C2=CC=CC=N2,3.8109424,0.87992185,-1
508,C1=CC=C(C=C1)CCC2=CC=CC=N2,3.6264968,1.8537887,-1
509,CC1=NC=CC2=CC=CC=C12,-0.51743245,2.1903007,-1
510,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3N=CC=C4,-1.035549,2.654717,-1
511,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CC=N4,-0.92864513,2.6923401,-1
512,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C=CN=C4,-0.5833769,2.1426337,-1
513,C1=CC2=C3C(=C1)C=NC4=CC=CC(=C43)C=C2,-1.1861696,2.686445,-1
514,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3N=CC=C4,-1.1085159,2.2685025,3564
515,C1=CC=C2C=C(C=CC2=C1)C3=CN=CC=C3,0.10628944,2.9692485,-1
516,C1=CC=C2C=C3C=NC=CC3=CC2=C1,-0.52469206,2.5075586,-1
517,C1=CC=C(C=C1)C=CC2=CC3=CC=CC=C3N=C2,0.5262605,1.6528208,3895
518,CC1=CC2=C(C=C1)C=NC=C2,-0.7620328,2.4821227,-1
519,CC1=C2C=CC3=CC=CC=C3C2=NC=C1,-1.2089303,2.5720315,-1
520,C1=CC=C(C=C1)C=CC2=CC=NC3=CC=CC=C23,-0.38432327,1.5940527,-1
521,C1=CC=C(C=C1)C2=CC3=CC=CC=C3N=C2,0.06496455,2.3800325,4813
522,C1=CC2=C(C3=C(C=C2)C=CC(=C3)F)N=C1,-0.7942062,2.481737,-1
523,CC1=C(C=C(C=C1)C2=NC=CC3=CC=CC=C32)F,-0.32037106,2.6165702,-1
524,CCOC(=O)C1=C(N(N=C1)C2=CC=CC=C2)N,0.6965957,2.6949108,-1
525,C1=CC2=C(C=CC3=C2N=CC=C3)C(=C1)F,-0.762776,2.430714,4806
526,C1=CC=C2C(=C1)C(=CC3=C2N=CC=C3)F,-1.0775396,2.3369672,-1
527,C1C[N+]2=CC3=CC=CC=C3C=C2C4=CC=CC=C41,0.06570343,6.4449778,-1
528,C1=CC=C2C(=C1)C=CN=C2CCC3=CC=CC=N3,3.1615226,2.1518734,-1
529,CC(C)C1=NC=CC2=CC=CC=C21,-0.023546848,2.1626399,-1
530,C1CCC(CC1)C2=CC3=CC=CC=C3C=N2,1.2796899,4.465635,-1
531,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,1.3151492,-0.48879322,-1
532,COC1=CC2=C(C=C1)C=C(C=C2)CC(=O)O,-0.32911506,0.49605495,3338
533,COC1=CC2=C(C=C1)C=C(C=C2)C=O,-1.0039817,0.6191899,-1
534,COC1=CC2=C(C=C1)C(=O)CCC2,-0.81262803,6.0119004,-1
535,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)O,-0.49266016,0.11031753,-1
536,COC1=CC2=CC=CC=C2C=C1C(=O)OC,-0.63535184,0.81906533,-1
537,CC(=O)C1=CC=C(C2=CC=CC=C21)OC,-0.7836933,0.46877867,-1
538,CCC(=O)C1=CC2=C(C=C1)C=C(C=C2)OC,0.34854648,-0.013820354,-1
539,CC(=O)C1=CC2=C(C=C1)C=C(C=C2)OC,-0.33355093,0.3437141,-1
540,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,0.15924983,5.5879917,-1
541,CC(=O)C1=CC2=CC=CC=C2C=C1,1.3065293,-0.12587848,-1
542,C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O,-0.20117268,4.9932876,-1
543,C1=CC=C2C(=C1)C=CC3=C2C(=O)C4=CC=CC=C4C3=O,-0.6462876,4.428239,-1
544,CC(=O)C1=CC=CC2=CC=CC=C21,-0.58115757,0.9858426,-1
545,CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,0.018757029,5.2126856,2193
546,CC1(OCC(O1)CO)C,6.6792817,8.996386,-1
547,CC1OCC(O1)CO,7.7415133,7.4610186,-1
548,C1C(OCO1)CO,7.710984,7.092954,-1
549,CC1COC(O1)(C)C(C)O,6.491553,8.489727,-1
550,CC1(OCC(O1)CCO)C,6.720769,8.979923,-1
551,CC1(OC(C(O1)CO)CO)C,6.91398,8.835067,-1
552,CCCCCCO,10.101207,1.8593727,-1
553,CCCCCO,9.985378,2.2314358,533
554,C(CCCO)CCO,10.009208,1.8820807,-1
555,CC(C)[N+](=O)[O-],9.04455,0.5682133,-1
556,CCC[N+](=O)[O-],8.790727,0.70456445,-1
557,CC[N+](=O)[O-],9.067768,0.70556694,-1
558,C[CH-][N+](=O)[O-],8.395005,0.21289265,-1
559,CCC([N+](=O)[O-])F,9.231462,0.41948462,279
560,CC(C[N+](=O)[O-])F,8.970847,0.34494203,179
561,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,-1.7256308,2.0832384,-1
562,C1=CC=C2C(=C1)C=CC=C2C=O,-0.9126606,0.96285594,-1
563,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C=O,-1.2900606,1.7384663,-1
564,C1=CC=C2C=C(C=CC2=C1)C=O,-0.67643315,0.86870766,-1
565,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,-1.2275167,1.9311522,-1
566,C1=CC=C2C=C(C(=CC2=C1)C=O)C=O,-1.0416809,1.6509387,-1
567,C1=CC=C(C=C1)C(=O)C2=CC3=CC=CC=C3C=C2,1.8476113,0.0067814044,-1
568,C1=CC=C2C(=C1)C=CC3=C2C(=O)C(=O)C4=CC=CC=C34,-0.52502674,4.474981,-1
569,C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)O,0.58242196,1.2022538,-1
570,COCCOCCOCCOCCN=[N+]=[N-],8.543329,2.4993904,-1
571,C(COCCOCCN=[N+]=[N-])N=[N+]=[N-],8.331914,2.3604987,-1
572,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO,0.4119728,4.0949187,3312
573,C1=CC=C2C(=C1)C3=CC=CC=C3N2,-2.2790375,3.0260868,-1
574,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C=CC5=CC=CC=C54,-1.7092254,2.5048242,-1
575,CC1=CC2=C(C=C1)NC3=CC=CC=C32,-2.1094337,2.909021,-1
576,CCC1=C2C(=CC=C1)C3=CC=CC=C3N2,-1.9846357,2.6626089,-1
577,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)Cl,-1.4635793,2.333461,-1
578,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3Cl,-1.1919574,2.0166607,-1
579,C1=CC=C2C(=C1)C=CC3=C2C=CC=C3Cl,-1.1390246,1.668822,-1
580,C1=CC=C2C(=C1)C=CC3=C2C(=CC=C3)Cl,-1.4303852,1.8823034,2575
581,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N,-0.3129113,3.6930802,-1
582,C1=CC=C2C(=C1)NC(=N2)C3=CC=NC=C3,-2.1063225,3.5662076,-1
583,C1=CC=C2C(=C1)NC(=N2)C3=CN=CC=C3,-1.8181928,3.4330747,-1
584,C1=CC=C2C(=C1)NC(=N2)C3=CC=CC=N3,-1.8961881,3.6088154,-1
585,C1=CC=C(C=C1)C2=CC3=NC=CN=C3N2,-0.9042001,3.4272757,-1
586,CC1=CC2=C(C=CC=N2)C3=C1N(C=N3)C,-0.9977369,3.0160327,3737
587,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,4.202215,1.0199528,-1
588,CCC1(CC2=CC=CC=C2C1)C3=CN=CN3,4.835898,1.7982246,2123
589,CCC1(CC2=C(C1)C=C(C=C2)F)C3=CN=CN3,0.16229741,6.3021502,2468
590,CC1=C(C(=CC=C1)CC2=CN=CN2)C,4.9096274,1.5829984,1502
591,C1=CC=C(C=C1)CCCCC2=CN=CN2,5.133132,1.569442,-1
592,CC1=CC(=C(C=C1)C(=O)C)C,0.60135067,0.41622162,-1
593,CC1=CC(=C(C=C1)C)C(=O)C,0.6878913,0.8173823,-1
594,CC1=CC2=C(C=C1C)C(=O)CCC2,-0.5780604,5.6059213,-1
595,CC1=CC(=C(C(=C1C)C(=O)C)C)C,-0.38868883,1.2572597,-1
596,CC1=CC2=C(C=C1)C(=O)C=C(C2=O)C,0.18663503,5.606264,-1
597,CC1=CC2=C(C=C1)C(=O)C(=C(C2=O)C)C,-0.15908913,5.5979686,2428
598,CC1=CC(=C2CCCC(=O)C2=C1)C,-0.26625755,5.3488655,-1
599,CC1=C(C=C(C=C1)C(=O)C)C,1.3416965,0.35766962,-1
600,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,1.9179195,0.3891922,5071
601,CC1=CC(=C(C=C1C)C(=O)C)C,-0.2970993,1.132942,-1
602,CC1=CC(=C(C(=C1)C)C(=O)CC(=O)C)C,0.5548948,0.59663606,4764
603,CN1C(=NC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,0.20294318,4.0658336,-1
604,CCCC1=NN(C(=N1)C2=CC=CC=C2)C,0.61325383,3.9928288,3614
605,CN1C=NC(=N1)C2=CC=CC=C2,0.59277767,3.7503915,-1
606,CCCC1=NN(C(=N1)C2=C(C=C(C=C2)F)F)C,0.91877353,3.080951,5164
607,CN1C(=NC=N1)C2=CC=CC=C2,0.6976058,4.048445,-1
608,CC1=NN(C(=N1)C2=CC=CC=C2)C,-0.05783269,4.0546994,3301
609,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,2.0553098,-0.2923707,-1
610,CC(C)C1=CC=C(C=C1)C(C)C,2.5456722,-0.7293036,-1
611,C1CC=CC(C1)C2=CC=C(C=C2)C3CCC=CC3,4.0372677,6.4883323,3041
612,CC(C)C(C1=CC=CC=C1)C2=CC=CC=C2,4.5560136,-1.3105879,-1
613,CC(C)C1=CC=C(C=C1)C2=CC=CC=C2,2.8270488,-1.2576241,-1
614,CC(C1=CC=CC=C1)C(C)C2=CC=CC=C2,4.541268,-1.4169056,-1
615,CC1=CC=C(C=C1)CCC2=CC=C(C=C2)C,3.3914876,-0.039274693,-1
616,C1=CC=C(C=C1)C2=CC=CC=C2C#N,0.05337168,2.4857643,-1
617,C1=CC=C2C=C(C=CC2=C1)C#N,-0.6891834,1.3981535,3825
618,C1=CC=C2C(=C1)C=CC=C2CC#N,-0.2475462,1.2521521,-1
619,C1=CC=C2C(=C1)C=CC=C2C#N,-0.5633711,1.742076,4692
620,C1=CC2=C3C(=C1)C=C(C3=CC=C2)C#N,-0.73516035,4.45881,1137
621,C1=CC=C2C=C(C=CC2=C1)CC#N,1.5552107,0.19106637,4290
622,C1=CC=C2C(=C1)C=CC=C2C=C(C#N)C#N,-0.28452247,-0.96963096,-1
