SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1
CCC1=CC=C(C=C1)N=CC2=CC=CC=C2,4990418,3.128,3.435,2.5288,3.594876,-0.5992000000000002,0.15987600000000013,0.2022,0.408701,0.206501,2.563451625244748,3.5270697660721404
CC1=CC=C(S1)C2=CC=CC=N2,15721832,3.071,4.199,2.5433,4.025537,-0.5277000000000003,-0.17346299999999992,0.8108,0.47603,-0.33476999999999996,2.4621452199609237,4.050801474148964
CC1=CC2=CC3=CC=CC=C3C=C2C=C1,11936,2.348,3.5,1.8412,3.236793,-0.5067999999999999,-0.26320699999999997,0.1903,0.05449,-0.13581,1.7538154872061167,3.3260956962986814
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O,9700,3.669,4.768,3.2737,4.778122,-0.3953000000000002,0.010121999999999964,0.3368,0.013561,-0.323239,3.232766411992951,4.606549898347274
C1=CC2=CC(=O)NC=C2C=C1,2736554,1.676,2.919,2.6484,3.937063,0.9724000000000002,1.0180630000000002,0.175,0.058275,-0.116725,1.8567567514020664,3.4544799628692675
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,21307,3.015,4.002,3.0937,4.203633,0.07869999999999999,0.20163300000000017,0.373,0.199496,-0.173504,2.8456610031077822,4.067867593237407
CC1=CC=C(C=C1)N(C)C,7471,3.329,3.964,3.6011,4.389679,0.2721,0.42567900000000014,0.0786,0.041655,-0.036945000000000006,3.34528822410043,4.337824100055151
CC1=CC2=C(C=C1)C=CN=C2,104669,3.423,4.33,2.788,4.241201,-0.6350000000000002,-0.08879899999999985,0.0727,0.050284,-0.022416,2.6875367579492244,4.170170876569011
C1=NN(C=N1)F,20663855,5.429,6.344,4.615,6.267175,-0.8140000000000001,-0.07682500000000037,0.0048,0.000683,-0.004116999999999999,4.650859205607535,6.167431683383912
C1=CC(=C(N=C1)[N+](=O)[O-])N,83281,2.275,3.29,2.5906,3.544058,0.3155999999999999,0.2540580000000001,0.2544,0.131897,-0.12250300000000003,2.345275834601181,3.486035755911891
CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C,6867,2.541,3.579,2.6015,3.708835,0.06050000000000022,0.12983499999999992,0.6471,0.389626,-0.25747400000000004,2.508226191079493,3.6961837805775377
C1=CC=C2C=C(C=CC2=C1)C(=O)CCC(=O)O,220004,3.107,3.816,2.5233,3.581682,-0.5837000000000003,-0.23431800000000003,0.0578,0.057337,-0.00046299999999999814,2.5733323603213414,3.679595447311224
CCCCCCOCCOCCO,8199,6.77,6.77,6.4844,6.604356,-0.28559999999999963,-0.16564399999999946,0.0195,0.027238,0.007737999999999998,6.3799630356153845,6.5671863436525895
C1=CC(=CN=C1)C#N,79,4.516,4.831,3.5008,4.501305,-1.0152,-0.32969500000000007,0.0006,0.000659,5.9000000000000025e-05,3.4557222883282313,4.3428555350763
C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3N=CN4,12629727,3.368,3.887,2.7037,3.818603,-0.6642999999999999,-0.06839700000000004,0.0364,0.030702,-0.005698000000000002,2.7867052586251364,3.7536521096833555
C1=CC=C(C(=C1)CCBr)O,13980668,4.285,4.739,3.6743,4.881776,-0.6107,0.14277600000000046,0.0731,0.080367,0.007266999999999996,3.6886234362244292,4.892599563373356
C1=CC(=C(C=C1Br)F)N,123050,3.64,4.316,3.4594,4.571113,-0.1806000000000001,0.2551130000000006,0.0746,0.000755,-0.073845,3.2641230028587294,4.370044680273915
CBr,451247,6.167,6.167,5.1842,5.746244,-0.9828000000000001,-0.4207559999999999,0.0,0.000369,0.000369,5.512293716852511,6.0924221058691135
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,7064,4.148,4.143,3.3259,4.535921,-0.8220999999999998,0.3929210000000003,0.0003,0.006063,0.005763,3.110963451991425,4.036197566665064
CP(C)C1=CC=CC=C1,69597,4.885,5.005,3.7027,4.668387,-1.1822999999999997,-0.33661299999999983,0.0026,0.006453,0.0038530000000000005,3.688093381822319,4.9570907553500385
C1=C(C=NC=C1C(F)(F)F)C#N,28306168,4.586,4.86,3.4429,4.464688,-1.1431000000000004,-0.39531200000000055,0.0001,0.000236,0.000136,3.614654102259455,4.550511748798701
C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,9158,2.82,3.558,2.2304,3.216956,-0.5895999999999999,-0.3410439999999997,0.3303,0.22888,-0.10141999999999998,2.3832759876138425,3.548389301515605
CC1CCSCS1,303710,5.112,5.13,4.3819,4.843154,-0.7301000000000002,-0.2868459999999997,0.018,0.007908,-0.010091999999999999,4.437313982509731,4.89733675578717
C1COC2=CC=CC=C21,10329,4.164,4.706,3.6647,4.763832,-0.49929999999999986,0.05783199999999944,0.0626,0.060765,-0.0018350000000000033,3.573962105943805,4.829045707918867
C1=CC(=CC2=C1C=CC(=C2)N)N,11951,2.63,3.493,2.6724,3.975912,0.042400000000000215,0.48291200000000023,0.1458,0.043745,-0.102055,2.493748729767574,3.5835655398998645
CCCCC(=O)C1=CC=C(C=C1)F,69729,3.978,3.992,3.2927,3.786802,-0.6853000000000002,-0.2051980000000002,0.0006,1e-05,-0.0005899999999999999,3.3494846139623657,3.8524717348104174
C1=CC=C2C(=C1)C=CN3C2=CC=C3,14399831,3.197,3.62,2.8346,3.603508,-0.36240000000000006,-0.01649199999999995,0.0579,0.016544,-0.041356000000000004,2.692365736506635,3.583319524495017
C1=CC=C(C(=C1)C#N)C2=CC=C(C=C2)O,15541113,3.85,4.417,3.0978,3.992477,-0.7522000000000002,-0.42452299999999976,0.2321,0.135359,-0.096741,3.1595434335234054,4.229124211612285
C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,10305,4.107,4.116,3.0136,4.023304,-1.0934000000000004,-0.09269599999999922,0.0039,0.0,-0.0039,3.179518533170373,3.938240502165781
C1=CC=C2C=C(C=CC2=C1)CCCC(=O)O,220395,3.445,4.208,2.76,4.327867,-0.685,0.11986700000000017,0.0048,0.040781,0.035981,2.7447484082078324,4.2948953909614636
C1=CC(=CN=C1)N2C=CN=C2,4730695,4.152,4.94,3.4539,4.461364,-0.6981000000000002,-0.4786360000000007,0.2732,0.027904,-0.245296,3.5082345176906102,4.700163549275281
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,8975,3.677,4.753,3.569,5.070197,-0.1080000000000001,0.3171970000000002,0.3519,0.247429,-0.10447099999999998,3.5108453397555017,4.919093171572076
C1CC(=O)C2=C1C(=CC(=C2)F)F,10953920,3.866,3.88,3.1923,3.643343,-0.6737000000000002,-0.23665699999999967,0.0002,5.1e-05,-0.00014900000000000002,3.25566361490284,3.7334764751535956
CCCCCCC(C)N,12735,6.384,6.393,5.3661,5.564605,-1.0179,-0.8283949999999995,0.0234,0.036469,0.013069,5.403202329552257,5.608881366217388
CN1CCCC1CC(=O)C2=CC=CS2,53440,3.166,3.884,2.8482,3.283586,-0.3178000000000001,-0.6004139999999998,0.0002,0.000462,0.00026199999999999997,2.7782073193650634,3.7144327711999976
C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,6796,3.59,4.024,2.7902,3.941388,-0.7997999999999998,-0.08261200000000013,0.0277,0.040553,0.012853,2.9198890264997264,3.874585711400556
CC1CC(N(C(C1)(C)C)O)(C)C,17824458,6.073,6.116,4.9876,5.249329,-1.0854000000000008,-0.8666709999999993,0.0001,0.014283,0.014183000000000001,5.091105514186579,5.371739768880218
C1=CC=C2C(=C1)C=CC3=C2N=CN3,225174,3.387,4.144,2.8023,4.146444,-0.5847000000000002,0.0024439999999996687,0.0817,0.099223,0.01752300000000001,2.798065396301702,4.0270994252690135
CC1=CC2=C(C=C1CC(C)N)OCO2,10511982,3.888,4.383,3.4585,4.623665,-0.4295,0.2406649999999999,0.0792,0.09273,0.01353,3.3957274936042374,4.6226054582808995
CC(C)OCCO,7996,6.812,6.817,6.5323,6.633199,-0.27970000000000006,-0.18380099999999988,0.0189,0.007789,-0.011111,6.341194495648877,6.503083008529391
CN1C=NC2=NC=NC(=C21)N,71593,3.634,4.629,3.6437,4.73442,0.009700000000000042,0.10542000000000051,0.2876,0.009903,-0.277697,3.4161105794685436,4.711502605355043
C1=CC=C2C(=C1)C=C(N2)[N+](=O)[O-],43297,2.279,3.157,2.2342,3.193676,-0.04479999999999995,0.03667599999999993,0.1032,0.033653,-0.069547,2.0241230481100176,2.97675216605351
C1=C(NC=N1)CCl,217325,4.435,4.725,3.8727,5.339735,-0.5622999999999996,0.6147350000000005,0.0049,0.224682,0.219782,3.8000490760829444,4.642774847146299
C1=CC=C(C=C1)C2=C(C2=O)C3=CC=CC=C3,65057,2.895,2.89,2.6916,3.024727,-0.2033999999999998,0.13472699999999982,0.0023,0.002898,0.000598,2.229326910203809,2.6640721190545786
CN(C)CC1=C(C(=CC=C1)O)CN(C)C,3018067,4.168,4.578,3.6477,4.636439,-0.5203000000000002,0.05843899999999991,0.0555,0.003076,-0.052424,3.507500925250827,4.430981613252918
C=CC1=CC=C(C=C1)C2=NC3=CC=CC=C3S2,22242549,3.185,3.974,2.3624,3.668002,-0.8226,-0.3059980000000002,0.9135,0.967359,0.05385899999999999,2.4486966969253485,3.706582475328425
CCC(=O)C1=CC=CO1,76662,3.155,4.049,2.9723,3.849698,-0.18269999999999964,-0.1993020000000003,0.0,1.9e-05,1.9e-05,2.9104006395868387,3.923833574561248
CC(C)NC1=NC(=NC(=N1)NC)SC,13904,4.683,5.085,4.2614,5.075197,-0.42159999999999975,-0.009802999999999784,0.0234,0.040933,0.017532999999999997,4.235734273464582,4.947031720618131
C1=CC2=C3C(=C1)C(=O)NC(=O)C3=C(C=C2)N,9877763,2.276,3.193,2.1995,3.131129,-0.07649999999999979,-0.06187100000000001,0.2975,0.131525,-0.16597499999999998,2.0413725390497404,3.1053437381509266
C1CSCCNCCSCCN1,13157833,5.406,5.421,4.7782,5.070126,-0.6277999999999997,-0.35087400000000013,0.0228,0.001973,-0.020827000000000002,5.10198437899316,5.434190762924821
CC(C)CC(=O)NC(CCC(=O)O)C(=O)O,133383,5.416,5.888,4.4729,5.501523,-0.9431000000000003,-0.3864770000000002,0.0187,0.002246,-0.016454,4.699197738251554,5.719022565906585
C1=NSC(=N1)F,20275533,4.383,5.585,3.8799,5.464745,-0.5030999999999999,-0.12025500000000022,0.2404,0.002092,-0.238308,3.6525108057230513,5.400973570713335
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,2995,3.677,4.095,3.4803,4.168871,-0.19669999999999987,0.07387100000000046,0.0415,0.031994,-0.009506,3.5524991727666895,4.35908742465461
C1=CC=C(C=C1)CC2=C(C=CC=N2)O,217155,4.16,4.917,3.7196,4.794419,-0.44040000000000035,-0.12258099999999938,0.1522,0.107664,-0.044536000000000006,3.3957616779442974,4.853050812706912
C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,3845,2.584,3.68,2.4116,3.30488,-0.1724000000000001,-0.37512000000000034,0.2442,3e-06,-0.244197,2.2935298447313803,3.5485870755936295
CN1C=NC2=C1NC=NC2=S,3034000,2.649,3.014,3.3148,4.498253,0.6658,1.4842530000000003,0.0,0.001723,0.001723,2.5880351144371785,3.2093532193711707
C=CC1=CC=C(C=C1)C2=CC=CC=C2,16883,3.611,4.602,2.6545,4.198815,-0.9565000000000001,-0.40318500000000057,0.0071,0.777303,0.770203,2.603600689258793,4.2908654566866975
COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,3334,3.92,4.506,3.3768,4.029864,-0.5432000000000001,-0.47613600000000034,0.2628,0.148842,-0.11395799999999998,3.358781769507434,4.307011010521151
CCN1C(=O)C=CC1=O,4362,2.586,3.044,3.0228,3.440848,0.4368000000000003,0.39684799999999987,0.0104,2e-05,-0.01038,3.0452184991908564,3.530223933213143
C1=CC2=CN=C(N=C2N=C1)Cl,59418283,3.537,3.537,3.0991,3.566098,-0.43789999999999996,0.02909800000000029,0.0001,0.000235,0.00013499999999999997,2.7758502181803637,3.297878370902431
CC(=O)NC1=CC=C(C=C1)C=C(C#N)C#N,33296,2.55,3.723,2.1665,3.583225,-0.38349999999999973,-0.13977499999999976,1.3562,0.866858,-0.48934200000000005,1.9895782386291048,3.533684159413194
CN(C)C1=NN(C=C1)C2=CC=CC=C2,209328,3.164,4.059,3.0835,3.996963,-0.08050000000000024,-0.06203700000000012,0.6832,0.312814,-0.37038600000000005,2.8350764943872564,4.005169785005601
C1=CC(=CN=C1)CN,31018,4.899,5.199,3.833,4.718039,-1.0659999999999998,-0.48096099999999975,0.0081,0.005709,-0.002391,3.8794066930920446,4.758233454891932
C1=CNC(=C1)CCC#N,266968,4.703,4.968,3.9732,4.798122,-0.7298000000000004,-0.16987799999999975,0.0086,0.01852,0.009919999999999998,3.7651500402721334,4.694231673983014
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,7427,6.814,6.819,5.9223,5.951419,-0.8917000000000002,-0.8675810000000004,0.0026,0.004393,0.0017930000000000003,6.214498563947045,6.322020278481403
C1=CC2=CC3=CNC=C3C=C2C=C1,13287594,1.677,2.77,1.3885,2.830585,-0.2885,0.06058500000000011,0.1574,0.066626,-0.09077400000000001,1.1617249569270511,2.6438774138571373
C1CC2=C(C1)C(=CC=C2)OC(=O)N,70541726,4.91,4.857,3.6939,5.186286,-1.2161,0.32928599999999975,0.0007,0.008592,0.007892000000000001,3.8999377748230697,5.076096895924157
CC(=CC1=CC=CC2=CC=CC=C21)C=O,13839385,2.829,3.651,2.3881,3.339592,-0.44090000000000007,-0.3114079999999997,0.0746,0.064714,-0.009886000000000006,2.279098780613946,3.42487047932762
CC1=CC=C(C=C1)C(=C)C2=CC=C(C=C2)C,137765,3.802,4.796,2.8669,4.476109,-0.9351000000000003,-0.31989100000000015,0.0002,0.14976,0.14956,2.890110668347523,4.618481244631146
C(Cl)(Cl)Cl,71583,6.839,6.841,5.3709,5.901653,-1.4681000000000006,-0.9393470000000006,0.0002,0.0,-0.0002,4.836290682552725,5.4413133446473
CC1=CC2=C(C=C1)N=C3C(=C2C)C=CC4=CC=CC=C43,13757,2.798,3.663,2.1378,3.344583,-0.6602000000000001,-0.31841699999999973,0.1337,0.08125,-0.05245000000000001,2.0948090275521003,3.5219762654146702
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,39912,4.915,4.918,3.6631,5.129008,-1.2519,0.21100799999999964,0.0014,0.003,0.0016,3.6658495676082605,5.109744493924133
CC1=CN=C(C=C1)C#CC2=CC=CC=C2,14343211,3.768,4.68,2.6693,4.013063,-1.0987,-0.6669369999999999,1.4226,0.968022,-0.45457800000000004,2.7149923092155883,4.183891135228657
CC1=CC=CC=C1C2=CC=C(O2)C=O,4674824,2.623,3.818,2.423,3.658845,-0.20000000000000018,-0.15915500000000016,0.0003,0.002557,0.002257,2.1465293727484234,3.645840584523431
CC1=CC=C(N1CO)[N+](=O)[O-],18710100,2.639,3.848,2.4798,3.787411,-0.1591999999999998,-0.06058899999999978,0.4338,0.042175,-0.391625,2.304365703736463,3.70879926722783
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,7111,3.566,4.387,2.9999,4.153175,-0.5661,-0.2338249999999995,0.0134,0.003447,-0.009953,3.2178924812697045,4.256002778654848
CCNC1=NC(=NC(=N1)Cl)N(CC)CC,15951,4.37,4.907,4.1221,4.905735,-0.24790000000000045,-0.0012650000000000716,0.0614,0.032628,-0.028772000000000006,3.9624275491721725,4.777547633434455
CC1=C(C=CC=C1[N+](=O)[O-])N,11783,2.873,4.026,2.6485,3.186698,-0.22450000000000037,-0.839302,0.5913,0.025503,-0.565797,3.2043236027836155,4.395841935944535
COCCOC(=O)C=C,18392,4.641,5.029,3.5318,4.748871,-1.1092,-0.28012899999999963,0.0041,0.000253,-0.003847,3.527112863758789,4.727000852893533
CCCCCCCCCCCCC=C,14260,5.558,6.83,4.08,6.43654,-1.4779999999999998,-0.39346000000000014,0.0354,0.027789,-0.007611,4.190041558629554,6.2428180090996825
C1C(C(OC1N2C=C(C(=O)NC2=O)F)COP(=O)(O)O)O,8642,3.452,4.606,3.1465,4.699087,-0.3054999999999999,0.0930869999999997,0.3175,0.002986,-0.314514,3.1624541301314233,4.573098332201697
C1=CC=C(C=C1)C=NC2=CC(=CC=C2)[N+](=O)[O-],21433,2.886,3.373,2.6485,3.406135,-0.23750000000000027,0.03313499999999969,0.08,0.022802,-0.057198,2.5969831030746477,3.4472601762411172
CCCCN1C=CC(=O)C(=C1CC)O,14956305,3.054,4.185,3.0351,4.51069,-0.018899999999999917,0.3256900000000007,0.2304,0.141429,-0.088971,3.0050633988376214,4.3249525123300785
C1=CC=C(C(=C1)O)F,9707,4.129,4.779,3.722,5.12812,-0.4069999999999996,0.3491200000000001,0.0584,0.031384,-0.027016,3.5762188978020464,5.0154882968997585
CCCCCCCCCCCC=O,8194,4.401,4.402,3.5895,4.226256,-0.8114999999999997,-0.1757439999999999,0.0004,6e-05,-0.00034,3.6045257887231053,4.185088964817326
C1=C(SC=C1Br)C=C[N+](=O)[O-],5702412,2.294,3.565,2.1553,3.522568,-0.13870000000000005,-0.0424319999999998,0.6927,0.000797,-0.6919029999999999,2.1253586000315643,3.4716322785532823
CC(=O)OCC1=CC=C(C=C1)OC,7695,4.33,4.743,3.6424,5.002783,-0.6876000000000002,0.25978299999999965,0.0302,0.019851,-0.010349,3.7156113681062224,4.920972667708028
CC1=CC=C(C=C1)C(C)C,7463,4.922,4.987,3.6863,5.185838,-1.2356999999999996,0.1988380000000003,0.0013,0.003693,0.002393,3.6749774746055945,5.246114136286774
CC1C(=N1)C2=CC=CC=C2,308214,3.897,4.568,3.0274,4.209489,-0.8695999999999997,-0.358511,0.005,0.000639,-0.004361,3.041338301311198,4.500466189848221
CN1NC=CO1,20213174,3.786,4.077,3.4719,4.96801,-0.3140999999999998,0.8910099999999996,0.0109,0.011307,0.0004069999999999994,3.715177834508051,4.620906038508697
CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3,345772,3.496,4.216,2.7657,3.856665,-0.7303000000000002,-0.3593350000000002,0.6972,0.615383,-0.08181700000000003,2.88735737377893,4.078967765262699
CC(C)C1=CC=NC2=CC=CC=C12,74004,3.585,4.346,2.811,4.308811,-0.774,-0.037188999999999695,0.0268,0.001904,-0.024896,2.816013844682006,4.252349773092793
CC1=C(C=C(C=C1)[N+](=O)[O-])C,7440,3.366,3.891,2.8783,3.749174,-0.48770000000000024,-0.141826,0.0452,0.0,-0.0452,2.8121398759793346,3.6083071434892897
CN1CCNCCN(CCNCC1)C,11063459,5.48,5.509,4.3726,4.454822,-1.1074000000000002,-1.0541780000000003,0.0558,0.036895,-0.018905000000000005,5.0105418174173675,5.1496124487034844
C1=CC(=CC=C1C=CC2=CC=C(C=C2)O)N,5375988,2.812,3.93,2.1662,3.578448,-0.6457999999999999,-0.3515520000000003,1.7967,0.943476,-0.853224,1.9736630973446438,3.274278952454665
C(CCCC(=O)Cl)CCCC(=O)Cl,67165,5.975,5.98,4.5295,5.076995,-1.4455,-0.9030050000000003,0.0046,0.00059,-0.00401,4.558035502798874,5.244919485647652
CC1=C(C2=C(C=C1)N=C3C4=CC=CC=C4C5=CC=CC=C5C3=N2)C,246976,3.008,3.225,2.2908,3.231938,-0.7172000000000001,0.006937999999999889,0.0069,0.019733,0.012833,2.252904899094313,3.1103383853136313
CC1=CC2=CC3=C(C=C(C(=C3)C)N)N=C2C=C1N,7081,2.368,3.207,1.9672,3.091419,-0.4007999999999998,-0.11558099999999971,0.0779,0.020987,-0.056913,2.0658962835598946,3.1778797207558585
C=CC=O,7847,3.589,3.589,3.0615,3.619804,-0.5274999999999999,0.03080399999999983,0.0,0.000138,0.000138,2.8071059320749576,3.4284604955245306
C(C1C(C(C(C(=O)O1)NC(=O)CO)O)O)O,440172,5.393,5.891,4.8962,5.414869,-0.49679999999999946,-0.47613099999999964,0.0252,0.001286,-0.023914,4.60394412866717,5.642146767700407
CC1=CC2=NC=C(N=C2C=C1C)Cl,825321,3.462,3.833,2.8079,3.827469,-0.6541000000000001,-0.005531000000000397,0.0063,0.002534,-0.0037660000000000003,2.7828217191332545,3.908622721155683
C1CN2CCC1C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,23056,4.994,5.039,3.7036,4.71417,-1.2904,-0.3248299999999995,0.0003,0.014647,0.014347,3.862679176589181,4.860094487262537
CC1=CC=C(C2=NSN=C12)C,12998495,3.097,4.28,2.1355,3.440509,-0.9615,-0.8394910000000002,0.27,0.060606,-0.20939400000000002,2.011689928561915,3.3686840561788003
CC(CC1=CC=CC=C1O)C(=O)O,17754112,4.314,4.755,3.6813,4.964158,-0.6327000000000003,0.2091580000000004,0.0487,0.061588,0.012887999999999997,3.698783081245052,4.927652126273684
CCC(=O)CCC(=O)C,15559,4.469,4.471,3.835,4.411945,-0.6340000000000003,-0.05905499999999986,0.0,0.000264,0.000264,4.003741240298664,4.403605038276675
B(C1=CC(=CC=C1)CO)(O)O,2734662,4.766,4.889,3.6211,5.047713,-1.1448999999999998,0.15871299999999966,0.0046,0.005881,0.001281,3.577227127920584,5.088178278394889
CC(C)(C1=CC=CC=C1)C(C)(C)C2=CC=CC=C2,74681,5.042,5.024,3.7046,5.234885,-1.3373999999999997,0.2108850000000002,0.0001,0.0,-0.0001,3.7583843644519757,5.272850769705574
COC1=C(C=CC(=C1)N)N,21379,3.377,4.057,3.268,4.03419,-0.10899999999999999,-0.022810000000000663,0.1168,0.007944,-0.10885600000000001,3.222448238274253,4.184634908001107
CC(=O)C1=CC=C(C=C1)C(F)(F)F,69731,3.849,3.851,3.1265,3.617138,-0.7225000000000001,-0.2338619999999998,0.0,5.6e-05,5.6e-05,3.1570937251115456,3.6634159601452434
C1C(OC2=CC=CC=C2O1)CNCCC(=O)N,3064421,4.113,4.606,3.6436,4.878316,-0.46940000000000026,0.272316,0.058,0.045359,-0.012641000000000006,3.7474468497702853,4.894889966489129
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,8046,6.099,6.111,5.26,5.824566,-0.8390000000000004,-0.28643399999999986,0.0092,0.000632,-0.008568,5.19129691792087,5.834009966557935
C1=NNC(=N1)Br,139000,5.433,5.612,4.4066,5.515628,-1.0263999999999998,-0.09637199999999968,0.0001,0.0,-0.0001,4.69515611137231,5.563009538398155
C1=CC=C(C=C1)COC2=CC=CC=C2C(=O)N,296051,3.924,4.456,3.5027,4.557388,-0.4213,0.10138800000000003,0.0916,1.7e-05,-0.091583,3.2937228762624815,4.4929749308338796
CC(C)(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C#N,20100158,3.964,4.717,2.9698,4.283372,-0.9941999999999998,-0.4336279999999997,0.0078,0.736811,0.729011,2.957024422884948,4.553668789469798
CC1CC(SCS1)C,12650462,5.228,5.243,4.4103,4.866023,-0.8176999999999994,-0.3769770000000001,0.0236,0.005765,-0.017835,4.572869234317429,5.014024579117932
CC(C)(C)C1=CC=C(C=C1)OCC2CO2,18360,4.301,4.703,3.6963,4.983772,-0.6047000000000002,0.2807719999999998,0.0389,0.028067,-0.010832999999999995,3.66151185346382,4.9010787975211425
CC(C1=CC=CC=C1)NN,6179,5.091,5.076,3.7478,4.546024,-1.3432000000000004,-0.5299759999999996,0.0001,0.001048,0.0009480000000000001,3.8026945982479923,5.088204303072619
C1=C(C=C(C=C1Cl)Cl)CN=[N+]=[N-],14910597,4.574,4.574,3.5478,4.273522,-1.0261999999999998,-0.300478,0.0007,7e-06,-0.000693,3.6726976582736137,4.355087274158203
C1=CC=C(C=C1)C2=CC(=NN=N2)C3=CC=CC=C3,13483650,3.402,3.39,2.6382,3.487613,-0.7638000000000003,0.09761299999999995,0.0005,0.000169,-0.000331,2.6393118418462995,3.3434341513164116
CS(=O)(=O)C,6213,5.158,5.852,6.8058,6.995672,1.6477999999999993,1.1436719999999996,0.0493,0.074359,0.025058999999999998,5.9123909652989095,6.9241236902554375
CC1=C2C(=CC=C1)C3=CC=CC=C3N2,23011,3.467,3.982,3.1831,4.049495,-0.28390000000000004,0.06749500000000008,0.0685,0.038027,-0.030473000000000007,3.077561018890661,3.993904807154199
CC(C)C1=C(C=CC(=C1)O)O,75370,3.707,4.414,3.5581,4.566192,-0.1488999999999998,0.15219200000000033,0.1037,0.07464,-0.029060000000000002,3.4153864319452634,4.642767609962098
CC(C)C1=NN=C(N=N1)C(C)C,536642,1.82,1.823,1.3772,2.152517,-0.4428000000000001,0.32951700000000006,0.0067,0.004002,-0.002698,1.1518683221637789,1.90266580169411
COC(=O)CC1C(CCC(O1)C=C)O,46894836,5.576,6.002,4.1153,5.482223,-1.4606999999999992,-0.5197769999999995,0.0131,0.000997,-0.012103000000000001,4.24473320106723,5.495568446370032
CC1=COC(=N1)C(C)C,53705397,4.377,5.892,3.9319,5.792661,-0.4450999999999996,-0.09933900000000051,0.3027,0.001165,-0.301535,3.980458407758354,6.003467042366137
C(C(=O)COP(=O)(O)O)N,5,4.385,4.391,3.799,4.278403,-0.5859999999999999,-0.11259700000000006,0.001,0.001015,1.500000000000004e-05,3.95980687040736,4.375344084981591
CCCCC1=NC2=CC=CC=C2N1,22122,4.208,4.665,3.5071,4.94516,-0.7009000000000003,0.2801599999999995,0.0858,0.09388,0.008080000000000004,3.683455154860067,4.733840051078132
CCCC1CCCC2C1CCCC2,145229,8.351,8.356,6.8457,6.914846,-1.505300000000001,-1.441154,0.0048,0.000899,-0.0039009999999999995,7.062082508156442,7.179557944947578
C1=CC=C2C(=C1)C=CC3=C2NC=C3,98617,3.49,4.012,2.8368,4.010437,-0.6532,-0.001562999999999981,0.0064,0.008161,0.0017609999999999995,3.0181697187358822,3.9530209385909543
CC(C)CC(C(=O)NC(CS)C(=O)O)N,10037021,5.515,5.534,4.3547,4.933222,-1.1602999999999994,-0.600778,0.0173,0.014029,-0.0032709999999999996,4.840472922210684,5.302327979299478
COC1=C(C=C(C=C1)C=CC(=O)O)OC,717531,2.709,3.762,2.4667,3.918969,-0.24230000000000018,0.15696900000000014,0.4638,0.486542,0.022741999999999984,2.1711085402192802,3.6343207504933974
C1C2=CC=CC=C2NC3=CC=CC=C31,7106,3.572,4.143,3.4814,4.051386,-0.09060000000000024,-0.09161399999999986,0.0723,0.029397,-0.042903000000000004,3.3210416437850054,4.229681272013147
CCOC(CSCC)C(=O)O,63099782,5.444,5.465,4.3603,4.651024,-1.0837000000000003,-0.8139760000000003,0.0104,0.009096,-0.0013039999999999996,4.775576644873843,5.1750089952798435
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2O,8348,3.528,3.525,3.0118,3.61188,-0.5162,0.08688000000000029,0.0006,0.004054,0.0034540000000000005,3.082186987699283,3.3777376926599376
C1=CC=C(C=C1)C2=CN=CC=C2,13886,4.26,4.915,3.3169,4.659277,-0.9430999999999998,-0.2557229999999997,0.0062,0.090654,0.084454,3.36629033095449,4.728061113134526
