,SMILES,UMAP_0,UMAP_1
59606,C1=CC=C2C(=C1)C=NC=C2C3=CN=CN3,-0.115088284,2.6942248
59607,CCCC1=CC(=O)N(N1)C2=NN=C(C=C2)Cl,1.5955836,4.239823
59608,C1C[C@@]2([C@H]([C@@H]([C@H](C1N2)O)O)O)O,6.476387,8.445204
59609,[C-]#[C],0.600934,0.110878676
59610,CCO[Si](CC1CC1)OCC,3.449182,3.3767123
59611,C1(=C(N=C(N1)N)N)N,-0.41280338,4.0912886
59612,CCCC[Si](C)(C)OC(=CC(=O)C)C,6.238879,-1.4820617
59613,CN1C(=NN=N1)SCC(=O)NCCOC,3.4994545,3.0229578
59614,C[C@@H](C1=CC=C(C=C1)OC(C)(C)C)N,2.0258908,-1.0928361
59615,C[NH+]=C(N)NCCCC(C(=O)[O-])[NH3+],3.9381235,-2.156437
59616,CN=NC1=NC=C(C=C1)C=O,0.20054775,0.67694557
59617,CC(C)CCCC/C=C/[Si](C)(C)C,1.814366,-2.3524218
59618,CC(C)(C)CS(=O)(=O)N(C)OC,7.3044376,1.4586316
59619,CC(C)N1C(=O)C2(CC2)NC1=O,2.4940643,5.406247
59620,CCC1(C(=NC(=O)N(C1=O)C)N)CC,2.1059582,3.957288
59621,C[C@H]1CCO[P@@](O1)NC2=CC=CC=C2,3.8902192,4.5774813
59622,CCN(C)C(=O)NC(C)C,5.812254,0.15760773
59623,C1[C@H](O1)COCCCCOC[C@@H]2CO2,4.5634184,0.934775
59624,CN(C)C(N)NC#N,4.5565257,-0.97057533
59625,CCSCCCC1=NNN=N1,5.5550594,2.3341584
59626,CCCCCCC(C)CCCBr,0.36821002,-1.2038922
59627,CC1([C@@H]2CCC1(C(=O)C2C(=O)Cl)C)C,-0.9204968,-1.4237506
59628,CC(C(=O)CC(CF)(C(=O)O)N)N,8.231899,1.1895704
59629,CCCCC#CC(N(C)C)N(C)C,2.2543032,-2.0727217
59630,COC(=O)C1(CCC(CC1)O)N,6.243447,6.279201
59631,C1=CC=C2C(C=CC2=C1)CC(C(=O)O)N,2.5710824,2.138544
59632,C([C@@H]([C@@H](C(=O)NO)O)O)O,7.271187,0.33058953
59633,CC(=O)OC(C1CCCC1)OC(=O)C,7.858648,4.7319193
59634,C[C@H](C[NH2+]C[C@H](C1=CC=CC=C1)O)O,4.8146453,-1.1446542
59635,CC(CCNCC1=NC=CC=N1)O,4.1303487,2.3450341
59636,C1N2CN3CN1CN(C2)C3C=O,0.5582737,3.9009068
59637,CN1CC=C(C=C1)C(=O)[O-],3.1730773,4.274545
59638,CC1(C(C(C1(C)C)(C)CCO)(C)C)C,0.020250328,-0.3568655
59639,CCCCCCCCCC1C(OO1)(C)C,3.4814713,6.803436
59640,C[C@H](C(=O)[O-])NC1=[NH+]CC2=CC=CC=C21,1.7805172,4.050252
59641,CN1N=CC=S1CC2=CC=CN2,4.7134457,1.4158343
59642,CC1=CC(=CC=C1)NC(=O)[C@@H](C2=CC=CC=C2)N,4.001049,0.2932841
59643,CC(C)[C@H](C[NH2+]CC1=CC=CC=C1)O,4.897833,-0.55805314
59644,C1C=CCC2CC=CCC1C2,-0.8131593,2.407482
59645,C[C@@]12CCC[C@H]1[C@@H]3CCC4=C([C@H]3CC2)C=CC(=C4)OC,-0.09897992,6.847698
59646,CC[C@@H]1CCC[C@@H](N1)C,6.178737,5.847533
59647,CCOC(=O)C1=C(N(C=N1)C2=NC=CN=C2)N,1.5322478,2.9495277
59648,CN(C1=CC=CC=C1)C2=CN=CC=C2,4.2574625,0.8476066
59649,CCC1CON=C1C(=O)O,1.0375937,3.5760694
59650,OP(=O)(F)Cl,2.9631572,-2.5603225
59651,CCOC(=O)NC1=NOC=N1,2.282787,1.4401044
59652,CC(C)(C[NH+]1CCN(CC1)CCO)C(=O)[O-],5.9626293,4.198217
59653,CC(=CBr)C#N,7.766321,-0.31802246
59654,CC1=C(C(=CC=C1)O[C@@H]2CCNC2)C,0.7357722,0.33701006
59655,CC1=CC=C(C=C1)C(=O)C#C,3.3669732,-1.0384195
59656,C1CN(CCC1C#N)C/C=C/Cl,5.5178223,4.7264752
59657,C(=CC=CC=O)C=CC=C[O-],2.8952959,-1.8440795
59658,CCCCCCOP(=O)(O)OC(C)(C)C,10.086957,1.4844843
59659,CCC1(COC1)CBr,2.0529187,-1.4365599
59660,CC1=CC(CC(C1)(C)C)(C)N=[N+]=[N-],3.9357092,7.746635
59661,C/C(=C\C[C@H](/C(=C/CO)/C)O)/CO,4.914987,-2.2172027
59662,CC(CC(=O)O)S(=O)C(F)(F)F,2.6927686,-2.47767
59663,CN1C(=NN=N1)SCC2CCNCC2,3.7846568,3.87426
59664,C1CC2(CC2)C(=O)C1CC3=CC=C(C=C3)Cl,3.961796,0.70821875
59665,CC=CCCC1C(O1)C,6.712576,0.085558414
59666,C1CN2CC3CN1CC(C2)C3=O,3.4502628,5.36602
59667,[B-](C1=CC=C(C=C1)OCC(C)CC)(F)(F)F,1.615373,-1.3453072
59668,COC(=O)NC(O)O,6.978912,1.0665383
59669,C1=CC=C2C(=C1)C3=CN=CN=C3O2,-1.4157699,2.3038027
59670,CC(=O)O[C@@H]1[C@H](OCCN1N=O)O,6.1041284,6.6287446
59671,B(C)(C)C(CCCBr)N,10.495818,2.357994
59672,C(CN)C=NC=CCN,6.7470465,-0.38591293
59673,CC1CC(C1(F)Cl)(F)Cl,6.69708,8.077317
59674,CN1[C@@H]2CC[C@@H](C2)N1C,5.8724546,5.730461
59675,C1(=C(NC(=S)N=C1[O-])N)[N+](=O)[O-],-1.4844205,1.6610304
59676,CNCC1=NC=NN1,5.077806,2.2231874
59677,CC1=CC(=NN1CC2CC2)C,3.093324,4.161944
59678,CCCCCCOS(=O)(=O)[O-],1.2577254,-1.7627319
59679,CC1=CC(=C(C=C1)C(=O)CBr)F,1.6659135,0.90537465
59680,CC1=CC=C(C=C1)[Si](C(C)C)(C(C)C)Cl,3.4661453,-1.1205586
59681,C1C(O1)C[Se]CC2CO2,5.6621776,5.2833548
59682,C#COCCBr,10.329596,1.8521577
59683,CCC1CCCC(=O)C1Cl,1.2635398,3.9667404
59684,C1=CN=C2C(=N1)C(=O)N=C(N2C(N)O)N,-0.27839118,4.292663
59685,C1=CN(C(=N1)CCC(=O)O)N,3.679503,3.8192375
59686,CCOP(=O)([C@@H](CC=C)O)OCC,8.435214,-0.33832443
59687,C1=CC=NC(=C1)[Se]C2=CC=NC=C2,3.3890717,0.8129905
59688,C1=CC2=C(C=C1C(=O)Cl)C(=O)OC2=O,0.88169163,1.857202
59689,C1=C(NC(=O)[Se]1)N,-0.65410435,3.541836
59690,CC1=CC=C(C=C1)C2CSN=N2,2.5959718,5.991997
59691,C=[P+](C1=CC=CC=C1)C2=CC=CC=C2,4.302359,-1.077613
59692,C1C(CS(=N)O1)C(=O)O,6.517872,6.4582705
59693,CCCCC1CC1(C(=O)OCC)[N+](=O)[O-],6.4301085,7.2676716
59694,C1=CC(=CC=[C]1)CCCN,3.7811227,-0.022643836
59695,CC1CC(C(N(C1(C)C)[O])(C)C)C,-0.008490477,4.120062
59696,CCCCC[C@H]1CC[C@H](O1)CO,5.847484,0.075133696
59697,CC1=CC(=CC=C1)C(=C)O[Si](C)(C)C,3.6756122,0.38485885
59698,CC1([C@H]([C@@H]([C@@H](CO1)O)O)O)O,6.3418994,8.581874
59699,CN(C)S(=O)(=O)NC1CC(C1)Cl,6.2767644,2.9687304
59700,C(/C=C/Cl)ONCl,4.358524,-1.9975406
59701,CC(C)C(CN(C)C)NC1=NNC(=N1)N,3.5800273,2.7319036
59702,CC[Si](C1=CC=CC=C1)C(Cl)Cl,4.751953,-1.3216103
59703,CCCCC=CC(CCC)CC(=O)[O-],9.244121,-0.30254996
59704,C#CCC(C(=O)O)C(=O)O,1.3640044,0.7807367
59705,C1=CC(=C(C(=C1)C2=CNN=C2)O)C#N,-0.21775712,2.2189486
59706,C1=C(SC(=C1)Cl)C(C(F)(F)F)Cl,4.5294223,0.5879257
59707,CC1=CCC2C(C1)C(CCC2=O)(C)C,3.1610892,4.3426757
59708,CCC(C)(C)C1CCCC(=O)C1,5.3084145,6.8965993
59709,C/C(=C\1/CC=C(C=C1)OC)/N=O,-1.0379936,1.1618148
59710,C[C@@H](C(=[NH2+])N)O,7.8837166,0.37041622
59711,C1(=C(C(=S)C1=S)S)C(F)(F)F,0.057574145,1.5996315
59712,CC(CC(=O)[O-])C1=CC=CC=C1,4.7099957,-1.0013466
59713,CC1(CC(N(O1)C)(C(=O)OC)C(=O)OC)C,-0.7394727,0.32864293
59714,C1CC2(CCC1C2)C(=O)N=[N+]=[N-],3.5012639,4.429014
59715,CCCCC1=C(OC(=O)O1)C,0.5588724,3.7813802
59716,CC(C)[C@@H](CO)N[C@@H](C1CC1)C2=CC=CC=C2,4.958737,-0.34195367
59717,C1CCOC(C1)C2=NC(=NO2)CCN,2.4881694,4.511458
59718,C1C(CN1)OC2=C(N3C=CSC3=N2)[N+](=O)[O-],1.2601253,3.8348336
59719,C=CCCC(C=CCO)O,9.929965,0.3991951
59720,CSC1=NN=N[N-]1,1.6796408,2.449766
59721,C#CP(=O)(F)F,8.228257,-0.10036985
59722,CC(=S)CNC,7.1417394,1.3761517
59723,C(CO)C(=O)CC(=O)O,2.133097,-1.8412447
59724,[CH2]COC(=O)OCC(F)(F)F,7.8970437,1.2982191
59725,CCC1=NC(=C(O1)N2C[C@H](O[C@H](C2)C)C)C#N,2.479323,3.9156094
59726,CCC1=C(N=C2N(C1)C=C(S2=O)C(=O)O)C,2.7189736,2.5932207
59727,CCC[C@@H]1OCC[C@H](O1)C,3.8317306,4.8128495
59728,C1=CSC2C1=NC(=S)N=C2[O-],0.9219405,4.309618
59729,CCSC(C)P(=O)(O)O,8.061429,0.74788845
59730,C(C(=O)NN)SC1=NNC(=N1)N,2.6970298,3.0960963
59731,CCC(CC)[NH2+]C(C=O)C(C=O)O,5.522974,-2.0634634
59732,CC(O)OC(=O)Cl,8.752823,1.011316
59733,CC1CCC(C(C1)C2=CCC=C2)C(C)C,7.381524,6.841325
59734,CN1C=NN=C1SCC2CCCCC2,3.756242,3.8802056
59735,CCCN1C(=NC=N1)[C@H](C)N,4.164486,3.5467744
59736,CC(CO)/C(=N\O)/C,9.282635,1.3747435
59737,C1=CC=C(C=C1)C2=NC3=C(C=NC=C3)N=N2,0.073679134,3.6890345
59738,CC(CCC(C)OC=C)OC=C,4.740719,-2.1782074
59739,CC(C)NCC1=CN=CC(=N1)N2C=NC=N2,2.365811,3.0098877
59740,CC1=CC=C(C=C1)C[NH2+]C(C)COC,3.794333,-0.8027015
59741,C1C[C@H]2C(=O)C3=CC=CC=C3C[C@]2(C1)O,0.96542436,7.185844
59742,C/C=C/1\C=CC(=CC1=NCCO)Cl,1.3706998,0.12506592
59743,CCN1C=CN=C1C[NH3+],3.8271718,3.8626761
59744,C(CCCC(F)F)CCC=CCCC=O,10.000735,0.09413988
59745,C1=CNC(=C2C=CC(=O)C=C2)C(=C1)C(F)(F)F,-1.4354905,2.8455675
59746,COC1=C/C(=C/2\NCCO2)/C=CC1=O,2.0594034,7.431687
59747,CC[C@H](C)[N+](C)(C)C,6.3565097,-1.6734946
59748,CCCC/C=C/CCCCCC[CH2],9.729036,-0.39002156
59749,C=CCC1=CC2=COC=C2C1,1.0997384,1.8925692
59750,C1C(=NC2=CC=CC=C2N=C1N)N,1.3712755,6.1833105
59751,CCC(C#C)Br,6.4564395,-0.1127299
59752,CCNC1C2C3CC4C1C5C2CC3C45,4.7541175,3.611038
59753,CC(=CC1CCCC=CCC1)C(=O)[O-],7.124749,6.284686
59754,CC(C)COP(=S)(C)C(C)C#N,9.940548,1.9786898
59755,C[C@@]12CCC[C@H]1[C@H](CCC2)O,5.503742,7.549677
59756,CC(C)C1=CCC(=C1)C(C(C)(C)C)N,2.0657725,0.15689348
59757,C1=CC(=CC=C1C=O)C2=CSN=N2,1.568582,1.9579952
59758,CC1(CSCC1=O)C,4.7790556,8.367779
59759,CN(CC1=NC=CC=N1)C/C(=N/O)/N,4.609277,1.3793709
59760,C1=CC2=NC=CN=C2C3=C1OC=C3,-0.8079769,2.6099765
59761,CC1=NN(C(=N1)C)CC(C#N)NC2CC2,3.5992208,3.8973083
59762,CN(CC1COCCO1)S(=O)O,8.25216,5.0850883
59763,C1C(=O)O[C@H]2[C@@]1(COC2=O)O,0.07673437,0.8387594
59764,C1=CN2C=CC3=C(N2C=C1)C=CC4=NC=CN=C34,-0.2636324,2.9246304
59765,CC1=NC(=CN(C(C)(C)C=NO)O)[N+](=C1C)[O-],1.8800193,0.59432316
59766,CCN(C(=O)O)O,-1.1681287,1.9097836
59767,CC(C)(C)C1=CC(=NN1)F,0.86401284,3.1195145
59768,COC1=NC2=C(S1)C=CC3=CC=CC=C32,-0.9753011,1.8831174
59769,CN1C[C@@H]2CC[C@H]1C=C2,-0.14090452,1.6643697
59770,CC1=CC(=NC(=N1)NCC2=NC(=CS2)C)C,3.145134,2.3308122
59771,B(C1=C2C(=CC=C1)C=CC(=N2)C)(O)O,-0.120437495,1.6446316
59772,CC=CCC1CCC(CC1)C2CCC(CC2)C,-1.5203497,1.9197966
59773,CCCC(=C)NC(=O)C=C,7.236346,0.81397444
59774,C1CN(C=CC(=O)N=N1)C=CC(=O)N,1.7947189,-0.8109467
59775,C12=C(N=C(N=C1N=C3C(=N2)C(=NC(=N3)N)N)N)N,0.23667142,3.3867135
59776,CC1C(=O)C2CCC(C2)CO1,5.011495,7.194005
59777,C1C=CC=CN1C=CN2CC=CC=C2,4.002325,5.405937
59778,CC(C)N1CC1CC(F)(F)F,6.011792,5.2713137
59779,CC(=O)C1(C2=NC=NC2=NC(=N1)Cl)N,2.1798294,4.7444515
59780,COC(=O)CC1CN2C(=NC1=O)N=CN2,-1.3935548,1.9172372
59781,CC1=CC(=NC(=N1)N)C(=N)N,1.7057637,2.7641642
59782,CC=NC1=NC(=NC(=N1)N=CC)N=CC,1.0309297,1.2996936
59783,CCN(C)C(=O)CN(C)CC(=S)N,7.886757,2.945404
59784,CC(C)NC(=O)C(=C)CCC=C,7.867617,1.2167616
59785,COC(=O)[C@@H](CC1=CC=C(C=C1)F)O,4.0888634,-0.38214177
59786,[B](C(=O)O)C(=O)OCCNCCO,1.2107584,0.8474763
59787,CCCCOC(=C)C(=S)NC,7.1761045,0.6912889
59788,CCC[C+](CCC)C1=CC=CC(=C1)C,3.3301945,-0.24744283
59789,C1[C@H]([C@H](C(O1)OC(=O)CCC(=O)CN)O)O,6.4539714,2.8155546
59790,[CH2]CC1CNCCN1,6.1784744,4.6896772
59791,C1=C(C=NC(=N1)N)/C=N\NC(=O)C(=O)N,1.5772276,-2.2658637
59792,CC(=C)/C(=C/C1=CC=CC=C1)/OC,3.6764026,-2.481157
59793,CC1=NC(=CC=C1)C(C#C)N,2.327563,2.1201568
59794,C(CCCC=N)CCCN,10.57554,1.3490534
59795,CSC1=C(C(=O)C2=CC=CC=C2C1=O)SC,0.66859126,5.9366345
59796,CC[C@@H](C(=O)OC)NC(=O)C,7.6877046,1.8277832
59797,CC1=COC2=CC=CC=C2C1=NO,-1.2668737,1.7414122
59798,C/C(=C/COO)/COO,8.549463,-0.39275604
59799,CC(CN)NC(=O)C1=CC(=CN1)[N+](=O)[O-],-0.7463586,-0.20895332
59800,CCCC1=NC(=O)C(=C(O)OCC)S1,1.6512285,3.5129347
59801,CCCC(CCC)(CCC)C1N=NN=N1,1.8291202,-2.179624
59802,CCCCN1C(N(C=N1)C(F)(F)F)C(C)C,4.1810594,5.1693797
59803,C1CC\2CCC1C/C2=C\CCN,2.4831374,5.190306
59804,C1[C@H]([C@H](CO1)C(=O)O)C(=O)O,6.3647614,6.055494
59805,CCOC(=O)C1(CC1C=C)[NH3+],2.1322045,2.0882764
59806,C=C=C(C1=CC=CC=C1)O,4.158717,-1.711861
59807,CCS(=O)(=O)C[CH],7.8144855,2.1179252
59808,CCCC=C(C(=O)O)NC,2.130776,-2.2328515
59809,CC(=O)NN1C=CC(=CN1)OC,0.32832083,0.28396216
59810,CC1(CC(=O)OC(C1Br)OC)C,4.977872,8.08794
59811,C1CN(CCN1)CCOS(=O)[O-],5.688924,3.7907991
59812,CC[C@H](C(=O)O)NS(=O)(=O)N(CC)CC,8.101419,2.956967
59813,C1CN(CCN1CC(=O)N)C2=CC=C(C=C2)O,3.1543055,4.8589454
59814,CCC(C)(CO)NC(=O)CN1C=CC=NC1=O,4.095415,3.0178018
59815,CC1=CC(=C(C=C1)[C@H]([C@H](C)O)N)O,1.5382042,0.19783439
59816,CC(CC/C=C(/C)\CCC=C(C)C)C=C,9.119271,-0.75138026
59817,CCN1C(=NC2=C1C=CC(=C2)Cl)C,-1.1021341,4.089665
59818,C[Si](C)(/C=C/CCC#N)C1=CC=CC=C1,4.990213,-1.330207
59819,CC1=CC(=O)N=C(N1)SC(=O)C(F)(F)F,0.23740695,3.95094
59820,CCN(CC)C[C@H]1CCCCC1=O,5.3924,6.6665554
59821,CNC(=O)N1C=CSC1N2CC(C2)O,-1.9523826,1.6903634
59822,CCCO[Si](OCCC)(OCCC)Cl,2.230902,-2.0811403
59823,CC1=NC=C(C=C1)C2=CC(=O)CCC2,1.3341652,4.2811484
59824,CCC(=C1CCP(CC1)C)C(=O)[O-],3.962245,-1.7187041
59825,CC[N+](C)(C)C(C)(C)C(=O)O,6.068291,-1.1856619
59826,CC1=C/C(=C/2\NC3=CC=CC(=C3N2)C)/C(=O)C=C1,1.436079,6.8187413
59827,[C-]#[N+]C1=CC(=C(C=C1)Br)C=O,-0.11370126,0.89469385
59828,C/1C/C=C\COCC/C=C1,0.6337866,0.18218876
59829,CC(C)(C)[C@@H]1N([C@@H](CO1)C(=O)O)C(=O)OC,5.759896,5.884859
59830,COC(=O)CC1=CC(=O)N=C(N1)NCCCCO,0.70906633,3.5067189
59831,CNC[C@]1(CCNC1)CF,1.0935291,-1.8385491
59832,C1CSC(=N1)C2=CSC=C2,1.1261269,3.2379723
59833,CC1=NN=CN1C2=CC=NN2,3.7905476,2.5423012
59834,C(C(C#N)C#N)NC=O,5.8591948,-0.99878305
59835,C[N+]1(CCOCC1)CC2=CC=C(C=C2)[N+](=O)[O-],-1.0435846,-0.8338572
59836,CC1(C2C1CC2)C,-0.17796229,-0.6405563
59837,C1=CC=C2C(=C1)C3=C(C=CC=C3S2)S,-1.4897264,2.359498
59838,C1C=CC2=COC3=C(C2=N1)C=CC=C3O,0.54573846,4.73346
59839,CC1(O[C@@H]2[C@@H]3C[C@H]([C@@H]2O1)NC3=O)C,4.5119877,7.3540564
59840,CC1CNCC(N1CC2=NC=CN=C2)C,2.807991,2.2199178
59841,C1=CN=C2C=CN=CC2=C1C=O,-0.2757628,2.7249627
59842,C1CC(=O)NCC1[N+]2=CC=NC=C2,3.0253944,0.8238637
59843,C1CCCC(CC1)/C(=N/O)/C(F)F,7.3485823,5.2345753
59844,CC(C)OCCOC1=C/C(=C(/N)\N=O)/C=CN1,1.8437167,7.711408
59845,CC(C1=NNN=N1)NCC2=CC=CN2,4.7920427,1.9243983
59846,CCC(C=O)C(C)C,9.318523,1.3345644
59847,C1=CC=C2C(=C1)N=[S+][Se]2,-0.53427356,3.4766145
59848,C1=C(NN=C1)C2=CSC=N2,1.1938076,3.1296115
59849,CC1(C(=O)CCCC1=O)CCCCO,5.3860793,7.4809184
59850,CCOC(=O)C1C[C@H]2CCC[C@H]2N1,3.2629976,3.0704162
59851,C1=CC=C2C(=C1)NC(C(=N2)N)O,1.4452698,7.180164
59852,C=CCC1=CC(=NC(=C1C#N)N)N,0.3766898,1.822061
59853,CC(C)C1=CC(=NC=C1)C(=N)N,2.0742862,1.7264507
59854,C1=CC=C(C=C1)/C=C/C(=O)NN=C(N)N,2.7380097,-2.4466708
59855,C(=C(/C(F)F)\[O-])\C(=O)C(F)F,8.114606,0.49238092
59856,C[C@]12CCCC([C@H]3[C@H]1CC[C@@H]3C2=C)(C)C,-1.3454044,2.0640016
59857,C[C@H](C(=O)O)NC(=O)[C@@H](C1=CC=CC=C1)OC,5.2204747,-0.876283
59858,C1COCCC1CC(C=O)O,4.094212,-1.1730726
59859,CC1=C(C2=C(C3=C(C=C2)C(=C(CN3)C)C)NC1)C,1.5734849,5.782257
59860,CCOCC(=O)N[C@@H](CC(=O)OC)C(=O)O,6.9924855,1.9814153
59861,CC[N+]1=NOC(=C1C(=O)C)NC(=O)C,1.9916232,1.9566902
59862,CC1C(C2C=C=CC1C2(C)C)C,4.7051167,6.1241736
59863,CC1C2CC1C[N+](C2)(C)C,2.2736905,3.8424459
59864,C=CCC1=[N+](C=CO1)[O-],0.6512283,1.1485107
59865,CC(=CC(=C)CBr)C,7.316405,-0.8050824
59866,CC(C)(C)P1N(P(N1C)C(C)(C)C)C,1.4873859,2.622856
59867,CC1=C(OC=C1)OC,1.0553192,1.9198371
59868,CC(C(=O)Cl)N,8.52101,1.1510813
59869,C[C@H]1CC[C@@H](C([C@@H]1OCC2CO2)(C)C)C,5.942073,5.6309857
59870,CCCCCC(=C)C(C)C,8.349596,0.09633253
59871,CCN1C=C2C=CC=CC2=C1,-0.40827328,3.6875248
59872,CC(COC)OC1=CC=CC(=N1)C(=N)N,1.9958194,1.7465415
59873,CCCC1=CSC2=NC=C(C(=O)C12)C(=O)O,1.6096796,2.5441277
59874,CC(C)(C)/C(=C/C(=O)C(F)F)/O,8.899232,0.22545059
59875,CNC1=CN(C2=C1N(N(C2=NC)O)O)O,1.3634822,1.2789724
59876,CC1(COC(=O)N1)COC(=O)N,5.0153065,7.8418813
59877,CC1(OC(C(O1)(C)C=C)CC=O)C,6.287378,8.930086
59878,C1=CC=C(C=C1)C2C(=O)O2,2.7178786,7.1492133
59879,C1=NC(=C=O)C(=O)N=C1,-0.053907525,4.7297015
59880,CCCCCCCCCCC(C)(CC)N,10.712536,2.1353035
59881,CC(=N)N=NN,7.8515944,0.6347945
59882,C1=CC=C(C=C1)/C=C/C(=O)NNC(=O)N,2.746765,-2.2371266
59883,C1CNS(C1)([O-])[O-],4.4078455,6.238847
59884,C[C@@]12CC[C@@H](C1(C)C)CC2=N[C@H](C#N)C(=O)N,5.869767,8.884442
59885,CCC(/C=C(\C)/C(=O)[O-])(OCC)OCC,3.9537907,-2.2472756
59886,CCC1=CC(=NC(=N1)Cl)OC,1.2527616,2.0370283
59887,[2H]C([2H])([2H])C(C(=O)OCC)C(=O)OCC,7.7164373,0.6857799
59888,CN1C2=C(C=CC=[N+]2[O-])C=N1,0.41402066,3.6683338
59889,C1C(CP1(=O)O)O,-1.0308989,0.14899562
59890,C1C2CC3C(C(C2=O)CC1C3=O)F,-0.028827196,0.4672705
59891,[2H]C([2H])(C(=O)OCC)C([2H])([2H])N(C)C([2H])([2H])C([2H])([2H])C(=O)OCC,7.9730625,0.749916
59892,CC1CNC2=CC=CC=C2CN1C(=O)C,1.1994765,7.175464
59893,CC(=C1NC2=CC=CC=C2N1C)N=O,1.3818816,6.4318576
59894,C1=CN=CC=C1CCS/C(=N\N)/N,4.800948,1.0181236
59895,CCOC1=NCC=C1,1.922627,2.9942951
59896,CO[Si](C)(C)C1CCOC(=O)C=C1,0.7704078,1.1150993
59897,COC(=O)[C@@]12CCCC[C@@H](C1=O)C=CC2,4.477169,7.11199
59898,C1[C@H](CN(C1=O)CC2=CC=CS2)[NH3+],4.935053,4.1875863
59899,C[C@H](CCN)C[C@@H](C)CC(=O)O,9.176227,1.9734571
59900,COC(=O)NC1(OCCO1)C(F)(F)F,1.5957258,2.5163748
59901,CC(=O)N/C=C\CC(=O)N,7.9932985,0.11581313
59902,CC(C)OC=C1CC(=N)C(C=C1Cl)F,2.773358,1.5838177
59903,C1CCC(CC1)C2=C3CCN=C3NN2,2.2244565,5.266646
59904,CCC(/C=C\C)C(C)C,10.09871,0.22414601
59905,C(#N)/C(=N\NC(=O)N)/N,1.4025078,-1.0453697
59906,[CH2]C(Cl)Br,2.7119184,-2.11463
59907,C1C(N1C(=CN=O)NO)C(=O)N,5.7614837,4.9253225
59908,C1CN1CC(=O)O,5.629494,4.0026402
59909,CC[C@]1([NH+]=C2C(=NO1)C(=O)N(C(=O)N2C)C)C,0.1865446,4.7898164
59910,C(C1C(C1(F)F)CO)O,2.862654,4.3338175
59911,CC/C(=C(\C#N)/C(=O)O)/OC,7.0535965,0.3083171
59912,COC(=O)C(C(=O)N)NCC(F)(F)F,6.191626,-0.35680956
59913,C1CN2CCC1C(=CCO)C2,4.1384974,5.5750794
59914,CC(=CCCC(=CCC(=O)C)C)C,8.882088,-0.9465981
59915,C1=CC(=C(C(=C1)P)CO)CO,0.709258,0.7497595
59916,CCOC(=O)/C=C/C1=CC=CC=C1OCOC,0.855452,-1.5687062
59917,C1CC1(C(C(=O)O)O)N,2.8014097,2.4733799
59918,C1=NC2=C(N1COC(CO)O)NC(=NC2=O)N,-0.88903266,4.7279816
59919,CC1=C(CONC1)C2=CC=CC=C2,0.5872472,4.5925207
59920,C1=CN=C(C=N1)C(=O)NCC(=O)N,4.017519,1.365934
59921,CCCCOCC(CO)S,5.811575,2.624473
59922,C1=CN=CC=C1C2C=NN(O2)S,3.2939706,1.163192
59923,[B]1C=CC=CN1C,0.06056154,1.1281347
59924,C#C[C@@]1(CC[C@H](O1)N2C=CC(=NC2=O)N)CO,-1.1374077,5.371011
59925,C1[C@@H](COC1=O)C(F)(F)Cl,-0.67037284,3.6704626
59926,C1=CC2=C(C=C(C=N2)Br)N=C1,0.2629246,2.3263645
59927,CCNC1=NC=C2C(=N1)SC(=N2)N,1.4484046,2.7541697
59928,C1=CC=C(C=C1)/C(=N/O)/C2=CN=CC=C2,4.45107,0.4770168
59929,C1CC2CC(=O)C1CC2O,0.60362524,-1.0704978
59930,C1COC[CH-]1,1.0752875,6.0170403
59931,CCC1OCOC(O1)(CC)CC,7.1969776,8.333809
59932,CC1=NC2=CC=CC=C2N1CC(C#N)N,-1.2138784,4.2002482
59933,CC1(CCSC1(F)F)F,-1.7727236,2.119865
59934,C1=CC=C2C(=C1)C=NC=C2C3=CSC=C3,0.076146975,2.62095
59935,COC(=O)C(C#N)([N+](=O)[O-])[N+](=O)[O-],1.2315527,-1.371559
59936,CC1(CCCC12CCC(=O)C2(C)C)C,-1.7254733,-0.6070847
59937,CC1C=CCC(C1C(=O)OC)C(=O)OC,5.682699,6.5733466
59938,C(=N/O)(\C(=O)O)/N,0.76921314,-1.6786579
59939,CC1=CSC(=N1)CNC(=O)CC(F)(F)F,3.6033163,2.844729
59940,CC(C)N/C=C/C(=O)C1=CC=CO1,5.933801,0.7057571
59941,CCC(C)(C)C1=NN=C(O1)CNC2CC2,3.5914114,3.9334564
59942,CC1CC2C1O2,5.0018644,4.9203153
59943,C1=C(N=C(S1)N)C(C=O)N,3.374041,2.9867072
59944,CCC1=NN=C(O1)CN2C=C(N=N2)CNCC,3.8682554,3.4897482
59945,CC=CCOC(=C)[Si](C)(C)C,5.3786287,-1.6884868
59946,CCCNCC/C=C/[Si](C)(C)C,9.682497,1.2552742
59947,C[C@@]12CC[C@](C1(C)C)(C(=O)C2=O)C(=O)[O-],-2.2284615,0.16675524
59948,CC1=C/C(=C\2/C=C(C=CC2=O)Cl)/NN1,2.1804345,8.306052
59949,COC(NC(=O)C=C)OC,6.8804975,0.57962304
59950,CCOC(=O)C1=CN=C(N=C1C#N)N,0.79076153,2.5006375
59951,CNC(=O)N(C1=CC=CN1)C(=N)N,3.8079426,0.87052846
59952,C(CCl)OS(=O)C(F)(F)F,7.719534,0.7231747
59953,C1=COC=C1NC(=O)N=C(N)N,4.1959205,1.0916432
59954,C[C@@H]1CCCC(C1C(=O)C)(C)C,6.3863964,7.8073587
