SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_ML_S1fL,xtb_Lin_T1,xtb_Lin_S1,xtb_Lin_S1fL
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],16421,3.272,4.159,2.8973,3.534123,-0.3746999999999998,-0.6248769999999997,0.4964,0.002753,-0.493647,2.6434628651242855,3.8117981418619755,0.35597499746568284,2.840303560636052,4.143949897502235,0.2341468915714044
C1=CC=NC(=C1)CN2C=NN=C2,53348384,4.867,5.235,3.9017,4.917434,-0.9653,-0.31756600000000024,0.0306,0.003813,-0.026787,3.7571749361880418,4.78196778096537,0.059487300742101776,4.056630919203248,4.984575147515514,0.033409222941759055
C=CC1=CN=C(C=C1)C(F)(F)F,57416848,3.66,4.903,2.8106,4.482792,-0.8494000000000002,-0.4202079999999997,0.2081,0.00151,-0.20659,2.6978352560525485,4.476494636552691,0.125877379415055,3.1298286038492313,4.7232036061794735,0.1092662767847147
CCCC1=C(C=C(S1)C)C,528254,3.99,4.714,3.2604,5.015073,-0.7296,0.3010729999999997,0.0155,0.043766,0.028266,3.2508991202194917,4.675928126653569,-0.007273965651973937,3.389828593444765,4.580076155499178,0.026208832763282734
C1=CC=C(C=C1)CC=CC2=CC=CC=C2,5463136,3.788,4.739,2.8683,4.666228,-0.9196999999999997,-0.07277199999999961,0.0032,0.328664,0.32546400000000003,2.5360020492505164,4.08542845924541,-0.30047936075828685,3.2290543080511043,4.5909809021181225,0.023321848623946193
C1C2C(C(S1)CCCC(=O)O)NC(=O)N2,446903,5.409,5.419,4.5328,5.005788,-0.8761999999999999,-0.4132119999999997,0.0074,0.000878,-0.006522,4.9899066348943935,5.211452001985154,-0.00400567540023632,4.466842509476944,5.115327652571283,0.024100390533127396
C(CCCCCl)CCCC(=O)Cl,13224033,5.979,5.983,4.5322,5.079458,-1.4468000000000005,-0.9035419999999998,0.0054,0.000616,-0.004784,4.7043144433802,5.406571387977965,-0.005732590754650541,4.905215877096548,5.55826030642007,0.023161311268303838
C#CCOC1=CC=CC=C1,83613,4.362,4.841,3.7215,5.069447,-0.6405000000000003,0.22844700000000007,0.0371,0.033253,-0.003847000000000003,3.8171514608406576,5.1646150538998015,0.030497997505993482,3.6673716057575607,4.667715317068369,0.03690981400914562
C1=CC(=CC=C1F)Br,9993,4.919,5.11,3.6712,5.004576,-1.2477999999999998,-0.10542400000000018,0.0039,0.016485,0.012584999999999999,3.565107038388123,4.9191761869545045,0.019715047284415144,4.093765705408654,4.877484670952439,0.02251075120170249
C(C(C(=O)O)S)S,110807,5.17,5.204,4.7512,5.141783,-0.41880000000000006,-0.06221699999999952,0.0085,0.007167,-0.0013330000000000009,4.587471887161241,4.921903869946268,-0.02228738997540462,4.284302769660533,4.947898866219264,0.02457401604522336
C1CCN(CC1)C2=CC=CC=N2,817759,3.453,4.133,3.4416,4.229478,-0.011399999999999633,0.09647800000000029,0.0958,0.050115,-0.045684999999999996,3.371309074120393,4.235432072775594,0.015487645897091742,2.975685059268296,4.124751465021415,0.062394643479577065
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CN,102763,3.699,4.489,3.1668,4.5438,-0.5322,0.05480000000000018,0.1052,0.045165,-0.060035000000000005,3.336162282948983,4.7159807555277435,0.08939756434775678,3.1656772724556053,4.40078205540885,0.06576577699496028
CC(C)OCC(COC(C)C)O,83052,6.948,6.956,6.3297,6.389634,-0.6183000000000005,-0.5663660000000004,0.0207,0.005548,-0.015151999999999999,6.345216052071574,6.501915944545894,-0.004742598055663374,5.663322970847501,6.340989366422832,0.03157395665559787
C1=CC(=C(C(=C1)F)F)F,15147,4.98,5.031,3.7762,5.37023,-1.2038000000000006,0.3392300000000006,0.0003,6.7e-05,-0.00023299999999999997,4.0556415544181394,5.317664342564993,0.025739779772292318,4.141798407914266,4.822609417788806,0.020614501639466945
CC1=C(C2=CC=CC=C2N1)CN(C)C,181513,3.598,4.395,3.1647,4.563811,-0.4333,0.1688110000000007,0.1166,0.091427,-0.025173,3.1344706320695908,4.3136189205484285,0.05393339130078284,3.088715340620067,4.327623804368784,0.07067258861605297
CN1C=NC2=C1C(=S)N=C(N2)N,3038007,2.83,3.411,2.4708,3.51815,-0.35919999999999996,0.10714999999999986,0.0001,0.086676,0.086576,2.8772670693002955,3.7346096134913593,-0.08080077066666148,2.494845619225543,3.5496782492222083,0.022025811305611962
CC(C)(C)C1=CC=CN1,220945,4.834,5.152,4.0277,4.653972,-0.8062999999999994,-0.4980279999999997,0.0001,0.000124,2.4e-05,4.076416612018504,5.0669481127264575,-0.016617825421102447,4.03070596620511,4.914819754261204,0.022025811305611962
CC1CCCS1,15711,5.258,5.271,4.5028,4.9208,-0.7552000000000003,-0.35020000000000007,0.0062,0.000956,-0.0052439999999999995,4.592194651434373,4.951903021983633,0.00445338749872658,4.35974433313668,5.011578826656347,0.025101140344966584
COC1=C2C=CC(=O)OC2=C3C=COC3=C1,68082,3.152,3.647,2.7762,3.611074,-0.37580000000000036,-0.0359259999999999,0.0385,0.022043,-0.016457,2.923348481350514,3.6922065005649625,-0.03906304393310823,2.749645979828789,3.748558544656821,0.03736048693861491
C(CN(CCO)CCO)NCCO,108950,5.461,5.501,5.0435,5.0878,-0.4175000000000004,-0.4132000000000007,0.0541,0.013711,-0.040389,5.093551898341827,5.240148650156889,0.04358772698025818,4.5107199155267,5.19211879501409,0.043856422061984875
C=CP(C1=CC=CC=C1)C2=CC=CC=C2,75083,4.928,5.037,3.5626,4.250292,-1.3653999999999997,-0.786708,0.002,0.004485,0.0024850000000000002,3.552939593547566,4.501390547084163,0.15184775314015286,4.102747319805948,4.824646708264947,0.022820156758784554
CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N=C2)C,616375,3.287,3.404,2.5704,3.506593,-0.7166000000000001,0.10259300000000016,0.0221,0.002448,-0.019652000000000003,2.5359758482229386,3.412294247813713,0.07447296940056787,2.8525934058010525,3.5596674355470608,0.03010244653455783
C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)O,8401,4.991,5.057,3.6286,5.055045,-1.3623999999999996,-0.001955000000000595,0.0005,0.00572,0.005220000000000001,3.6585903897365686,4.965592049127647,-0.01371651232415634,4.150180400490413,4.842844678714783,0.02070058605387208
CCCCCC(N=C=O)N=C=O,10397186,6.316,6.359,5.2892,5.666995,-1.0267999999999997,-0.692005,0.0088,0.003941,-0.0048590000000000005,5.06793460398206,5.7156248317428275,0.012734074034039705,5.162428615208359,5.856676601881799,0.024216352792243243
C1=CC=C(C(=C1)N)Cl,7240,3.839,4.435,3.5672,4.664095,-0.2717999999999998,0.22909500000000005,0.0579,0.052807,-0.005093,3.5784916882786733,4.6676363277202375,0.030293074249085863,3.268140574366453,4.3526104153106235,0.046190636144230815
O=S(=O)=O,24682,8.488,8.488,5.1519,4.713439,-3.336099999999999,-3.7745609999999994,0.0,0.0,0.0,7.261757369030052,7.887770877806021,-0.009165519606985854,6.824739093760856,7.522693513353359,0.019805636002230974
CC(=O)CCC1=CC=CC=C1,17355,4.429,4.431,3.7419,4.391498,-0.6871000000000005,-0.039501999999999704,0.0,0.00039,0.00039,3.444891013342101,4.490346860503227,0.010451257189312155,3.721797618883935,4.357262769361924,0.019805636002230974
C1=CC=C(C=C1)N2C=C(C=N2)[N+](=NC#N)[O-],3063795,2.618,3.438,1.9349,3.34328,-0.6830999999999998,-0.09472000000000014,0.4434,0.164322,-0.27907800000000005,2.2484441817179768,3.3692847255849014,0.2836988730133976,2.343617707739594,3.5892268828014524,0.21651091618030832
CCCC1=NC(=NO1)C2=CC=C(C=C2)C,3846725,3.974,4.705,3.1396,4.797369,-0.8344,0.0923689999999997,0.006,0.072741,0.066741,3.1544602632202348,4.781815114256674,0.1200478424695851,3.3784033519619685,4.570865809601596,0.02348902792992554
CCN(CCO)CCO,8769,5.298,5.33,4.9667,5.019775,-0.3312999999999997,-0.310225,0.046,0.012343,-0.033657,5.097540221186763,5.10441357092514,0.009853420866536233,4.39046680190385,5.060222468251133,0.04215540769739841
CC1=C(C2=NC=C(C=C2C=C1)O)C,65710993,3.183,4.015,2.6728,3.938638,-0.5101999999999998,-0.0763619999999996,0.1118,0.055799,-0.056000999999999995,2.6463363682824133,3.941871727970614,0.08173949853496441,2.762701067635143,4.027341661115715,0.0691221329553549
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,2997,3.676,4.0,3.0154,3.922989,-0.6606000000000001,-0.07701100000000016,0.0756,0.030282,-0.045318,3.260373855277982,4.007006273087614,0.03993526762795275,3.143238454657522,4.010297662647954,0.05346517228307715
CCP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,74423,5.141,5.098,3.6966,5.175755,-1.4444,0.0777549999999998,0.0002,0.010748,0.010548,3.8651831739539864,4.913993431350684,-0.005104463170388081,4.267517171758651,4.878262770480312,0.019404388088637977
C1C2=CC=CC=C2C(N1)C3=CC=CC=C3,14494163,4.845,4.981,3.7144,4.849016,-1.1305999999999998,-0.1319840000000001,0.0073,0.008785,0.0014849999999999993,3.698971918647777,4.828734755934459,-0.01098090398387428,4.041804036067155,4.787409036228247,0.022562006205629988
C1=CC(=C(C=C1N)O)[As](=O)(O)O,22773,3.716,4.379,3.545,4.681966,-0.17100000000000026,0.3029660000000005,0.0405,0.000499,-0.040001,3.5491259581674095,4.854004775401497,0.04683429696534648,3.1700677356803006,4.3111392455197155,0.03985509225352872
C1=NN=NN=N1,6451471,1.735,1.735,1.5252,2.403949,-0.2098000000000002,0.6689489999999998,0.0082,0.005779,-0.0024210000000000004,1.3496915894038863,1.9893761292344576,-0.02810345002062943,1.6418689049667416,2.2285145968321567,0.0263459670104395
CC(=O)NC1=NC=CC(=O)N1,45083030,3.549,4.638,3.7056,4.587803,0.15660000000000007,-0.050196999999999825,0.3172,0.001264,-0.315936,3.3685605221571047,4.6446210642063885,0.16853434576416465,3.053546523039531,4.521060054617495,0.16038536598814043
C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2)CC(=O)O,30931,3.402,3.375,2.9531,3.549019,-0.4489000000000001,0.17401899999999992,0.0003,0.001036,0.0007360000000000001,2.6662761637772943,3.3195352134757274,0.06399777113660049,2.9312564773434984,3.525819538547239,0.022641634129045265
CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,21772,4.946,4.919,3.6281,5.038188,-1.3178999999999998,0.1191880000000003,0.0008,0.013609,0.012809,3.7911540979931013,4.632359633534611,-0.0028905628211317613,4.117023226795087,4.738019536201416,0.020161285333983342
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,5744,3.561,3.488,3.1228,3.617,-0.43820000000000014,0.129,0.0017,0.000149,-0.0015509999999999999,2.6812919650766514,3.390593764878178,0.0037891848314587848,3.050496398597715,3.609316793938545,0.02362741239495715
CC1=NC2=CC=CC=C2N=C1,23686,3.537,3.537,2.8452,3.63425,-0.6917999999999997,0.09725000000000028,0.0066,0.002299,-0.004301,2.8917973611956787,3.648082831446175,0.0145150952257823,3.0358184060948115,3.650840828351541,0.023681759321584915
C1=CC=C(C=C1)NN=NC2=CC=CC=C2,8689,2.401,3.073,2.1255,3.502584,-0.27549999999999963,0.4295840000000002,0.0643,0.721057,0.6567569999999999,2.3659070680704075,3.676874493794972,0.08175318487678238,2.175016505330314,3.3036383511013683,0.048637664172102454
C1=CN=CC(=C1C#N)C#N,74211,4.232,4.644,3.235,4.14505,-0.9970000000000003,-0.4989499999999998,0.0016,0.001239,-0.000361,3.238962226366884,4.290861689126794,-0.0619114792235845,3.5743643327601085,4.525719220476576,0.020027017013115274
C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O,7104,3.082,3.802,2.6092,3.840032,-0.4727999999999999,0.038031999999999844,0.0734,0.033538,-0.03986200000000001,2.7859537545381787,3.7687976251571107,-0.03409555557549622,2.6955236888662273,3.86610419940326,0.052078355104543804
CC1=CC=CC=C1C2=CC=CC=C2,12563,4.619,4.925,3.4547,4.930534,-1.1643,0.005533999999999928,0.0006,0.032758,0.032158,3.798359890596795,4.907438070045275,0.27797508642881513,3.8694690067891906,4.743923488210166,0.019582282067060062
CC1=CC(=CC=C1)NC(=O)C,10843,4.143,4.678,3.5117,4.897732,-0.6313,0.21973200000000048,0.03,0.006764,-0.023236,3.673859463513227,4.837484907003961,0.0429256673099848,3.5011253775010776,4.543149982067933,0.03452630027922275
CCC(C(=O)N)N1CC(CC1=O)C,44367490,4.827,5.316,4.6955,5.636385,-0.13149999999999995,0.3203849999999999,0.0076,0.000224,-0.007376,4.502800238256731,5.461241172921123,0.0003648213374734298,4.02233151126292,5.035117582830548,0.024186504262599388
CCOC(=O)C1=C(C(=C(N1)C)C(=O)C)C,16947,3.678,4.23,3.3751,4.050932,-0.3028999999999997,-0.179068,0.0001,0.000147,4.699999999999999e-05,3.507269694900133,4.175380982662527,-0.12613383143641854,3.1476884669665735,4.200434674823526,0.01985009216870002
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],21694,2.345,3.332,1.9034,2.999999,-0.4416000000000002,-0.332001,0.5805,0.296423,-0.284077,1.8969187141734398,3.1100498271262107,0.4769686201438692,2.1231428905403686,3.4877332871899966,0.26467744342212374
CCCSSCCC,12377,5.54,5.555,3.816,4.552369,-1.7240000000000002,-1.002631,0.0032,0.01002,0.00682,3.9393330255400962,4.705602914487947,0.012021404932134402,4.577152373348918,5.23745036006456,0.024254771152376155
CC(C)C1=CC=CC(=C1C(C)C)C2=CC=CC=C2,16204503,4.951,4.935,3.5913,4.995039,-1.3596999999999997,0.06003900000000062,0.0,0.006768,0.006768,4.063758673162172,4.809768999782836,0.19804247948163198,4.123458895782958,4.748279712307898,0.022516574490947572
C1=CC2=C(C=NN2)N=C1,21643653,3.678,4.603,2.6841,4.213974,-0.9939,-0.38902599999999943,0.1371,0.00093,-0.13617,3.052613039992154,4.442729203626073,0.05068658247056093,3.151914747715892,4.493881587106194,0.08028860220359663
C(CSCCCl)SCCCl,19092,4.81,4.814,4.6263,4.982899,-0.18369999999999997,0.1688989999999997,0.0004,0.005519,0.005118999999999999,4.574769231676828,4.937120905840926,-0.012620653328722356,4.010324131150181,4.646660400507515,0.020992777712966017
CCCCCNCCCC,123483,6.056,6.082,5.0052,5.168121,-1.0507999999999997,-0.9138789999999997,0.0235,0.000619,-0.022881,5.1470041117258045,5.351495530638264,0.01796436826365931,4.971188739557076,5.640088977711162,0.03103793246231141
CC(C)(CO)N(CCO)CCO,232665,5.385,5.42,4.926,4.963395,-0.45899999999999963,-0.4566049999999997,0.0316,0.01474,-0.016860000000000003,5.034046464316427,5.066604409993511,0.00361308684574866,4.457581036266333,5.1311136249765035,0.03613276362617597
C1=CC=C2C(=C1)C(=C3C=CC(=CC3=N2)N)N,13713,2.181,3.194,1.9139,3.035684,-0.2671000000000001,-0.15831600000000012,0.2164,0.06928,-0.14712000000000003,2.010399505386645,3.1408098660561623,0.04026682116523725,2.0067106526545584,3.39759332811027,0.11424842870786762
CC1=NC(=C(C=C1)O)C,70732,4.051,4.871,3.686,4.904044,-0.3650000000000002,0.03304399999999941,0.1375,0.08809,-0.04941000000000001,3.597902962018136,4.825563294868223,0.08537261399809747,3.436343800462269,4.701990995478445,0.0804664961820187
CCCCCO,16213511,7.395,7.407,6.157,6.407915,-1.2379999999999995,-0.999085,0.0041,0.006267,0.0021669999999999997,6.319447419198687,6.627912789893582,-0.0005261615867090874,6.0045064817519975,6.685408910728634,0.024225722878282722
C1=CC=C(C=C1)C2=NN(C(=N2)N)N,199771,3.838,4.815,3.1533,4.722307,-0.6846999999999999,-0.09269300000000058,0.0109,0.281893,0.270993,3.2120194553180186,4.534921323399429,-0.18346365571112497,3.2739218480896732,4.658505447460362,0.024163052011428755
CSCCC(C=O)N,13091120,4.111,4.116,3.5588,4.110369,-0.5521999999999996,-0.0056309999999992755,0.0024,0.000302,-0.0020979999999999996,3.583794774869858,4.022282763797002,0.009450438470534395,3.4832119965827797,4.113514723169835,0.021936110426120446
CCCCSCC(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O,201537,4.538,4.792,4.3617,4.716541,-0.17630000000000035,-0.0754589999999995,0.0196,0.000925,-0.018675,4.173773288988006,4.788283065623176,-0.020687480425669917,3.8077029122249644,4.640645311667221,0.028032246042109105
NP(=O)(N)O,165802,5.87,5.875,5.9291,6.097197,0.05909999999999993,0.22219700000000042,0.0341,0.012374,-0.021726,5.84911845026479,6.446348223627776,0.015316750720334171,4.82341202283669,5.4816247492312,0.03448090275990969
C1=CC(=CC=C1C2=CN=C(N2)N)F,13012252,3.053,4.09,2.4982,3.537098,-0.5547999999999997,-0.552902,0.7796,0.04861,-0.7309899999999999,2.3749545991846936,3.6151644060322874,0.41066229858789416,2.6699012233602475,4.091201176140066,0.36638590979491376
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)F,137682,4.643,4.796,3.4118,4.750143,-1.2311999999999999,-0.0458570000000007,0.0038,0.019608,0.015808,3.2944424613815255,4.845273933944155,-0.004179370860547057,3.886643106678011,4.64171033217581,0.022003535595884374
C1=C(SC(=N1)Br)[N+](=O)[O-],18211,2.703,3.863,2.6597,3.659528,-0.043299999999999894,-0.2034720000000001,0.2915,9e-06,-0.291491,2.4473974686525772,3.6664629836939167,0.150735711650719,2.388611190747017,3.90469661362759,0.14483312432830875
C1=CC=C2C=C(C=CC2=C1)C=CC#N,5467579,3.028,3.836,1.2452,2.896906,-1.7828,-0.9390939999999999,0.0563,0.001557,-0.054743,2.2039991568925577,3.4048974722693583,-0.07795565050041885,2.654375725310593,3.892565694460305,0.04471813767290475
CC(C)N1C=CC=N1,13469816,5.385,6.25,4.4397,5.925735,-0.9452999999999996,-0.3242649999999996,0.0005,0.005002,0.004502000000000001,4.4539078311478395,5.99350638878235,0.012347256443378377,4.453577999828667,5.772822615423713,0.019537808572454542
C1CN1C(=O)NCCCCCNC(=O)N2CC2,145759,5.729,5.948,4.5885,5.976376,-1.1405000000000003,0.028375999999999735,0.0298,0.004459,-0.025341,5.18831470529959,5.675025168059193,0.031761100316158246,4.711247182034484,5.5272803408513695,0.03374512823399066
CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,4177,4.001,4.356,3.3553,4.293189,-0.6457000000000002,-0.06281099999999995,0.0156,0.021361,0.005761000000000002,3.408382779550843,4.222329902937421,0.009729472231161333,3.3990590702449026,4.299871702361044,0.027630141273405788
C1=CC=C2C(=C1)C=CC3=NC4=C(C=C32)C5=CC=CC=C5C=C4,9177,3.281,3.626,2.3595,3.384203,-0.9215,-0.24179700000000004,0.1173,0.104559,-0.012741000000000002,2.5760811674486233,3.438245456413521,0.12455507855553974,2.8441980098278354,3.7291701519320237,0.07195271927042196
CC1=C(NC(=C1C(=O)C)C)C(=O)OC(C)(C)C,182360,3.69,4.235,3.3675,4.023095,-0.3224999999999998,-0.21190500000000068,0.0001,0.000209,0.000109,3.477619113011686,4.240986329181045,-0.05596820085698693,3.161135796689629,4.205916725352143,0.020943968687578304
CC1=CC2=CC=CC=C2C3=C1C(=O)NC3=O,45484146,2.475,3.092,2.0943,2.978652,-0.38070000000000004,-0.11334800000000023,0.0508,0.014161,-0.036639,2.2517515533281234,3.231941842935511,0.017497036405165395,2.2316284739576138,3.318391611954006,0.04281422353283336
C1=CC2=NNN=C2C=C1[N+](=O)[O-],61301,3.072,3.793,2.568,3.706905,-0.504,-0.08609500000000025,0.0503,0.0,-0.0503,2.881809753125935,3.8528836845600014,-0.09222135207921768,2.688640097771151,3.862048676056101,0.04258273552202184
C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],442106,3.611,4.343,3.1111,4.265688,-0.49990000000000023,-0.07731200000000005,0.0922,0.025373,-0.066827,3.0398238637984827,4.223845076195312,0.05570894783193186,3.0996672281344853,4.289579992971196,0.06112614362750915
C[SiH](C)O[Si](C)(C)C,74037,6.655,6.656,6.4863,6.560294,-0.1687000000000003,-0.09570599999999985,0.0296,0.072461,0.042860999999999996,6.31183466940342,6.307016866516033,0.034940254038877294,5.423484665712225,6.093295159152642,0.032964661277068597
CCCCCCCCCCCC(=O)N(CCO)CCO,8430,5.122,5.62,4.7581,5.389677,-0.3639000000000001,-0.23032300000000028,0.0326,0.000844,-0.031756,4.620889825355316,5.518478957112519,0.01712377817365265,4.255070654048387,5.285065109119469,0.03610638849756366
C1=CC=C(C(=C1)N)Br,11992,3.776,4.287,3.56,4.502292,-0.21599999999999975,0.21529199999999982,0.0116,0.000328,-0.011271999999999999,3.4524469330148504,4.408663812060446,-0.03266213294991692,3.2198575395063167,4.2365616256806575,0.02683369168007765
C#CC1=C(C(=C(C(=C1F)F)F)C#C)F,14717579,4.081,4.42,2.9908,4.439978,-1.0902000000000003,0.01997800000000005,0.0051,0.024196,0.019096,3.095300775901512,4.39090535000981,0.030953777629859777,3.4567610146454637,4.347080786028377,0.022680527585190187
COC(=O)C1=CC2=C(N1)C3=CC=CC=C3O2,15259310,3.109,4.169,2.689,4.058869,-0.41999999999999993,-0.11013099999999998,0.7206,0.740228,0.01962799999999998,2.7654515084633946,4.15800295813963,0.6371857356172724,2.7057462716606304,4.148020421858753,0.32290982520160877
CCOC1CCCC1,13427979,6.717,6.725,6.1595,6.253336,-0.5574999999999992,-0.47166399999999964,0.0228,0.01381,-0.008990000000000001,6.063670368123722,6.16369181417083,0.011431759948539781,5.4701689211585,6.136880605981332,0.030707808040879456
CCCCC(CC1=CC=CC=C1)(C2=CC=C(C=C2)Cl)C(=O)OCC,17938,4.865,4.916,3.6075,5.062385,-1.2575000000000003,0.14638499999999954,0.0023,0.00808,0.00578,3.4955683719314647,4.848857857331979,-0.016722218889083748,4.0570549236138795,4.736934739421546,0.020338331475353924
B(C1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-])(O)O,192216,3.686,4.071,2.8643,3.748545,-0.8216999999999999,-0.3224549999999997,0.0164,0.000116,-0.016284,2.8253750530548953,3.8207882744912105,0.04485087465812894,3.1538041436847344,4.076376629890167,0.02709644730315452
C(C(CC(=O)N)C(=O)N)C(=O)N,23316763,5.591,5.673,4.7294,6.039499,-0.8616000000000001,0.36649900000000013,0.0071,0.002908,-0.004192,4.956384145477512,5.736512971941085,-0.011419579608189684,4.6108687819054754,5.323342858296423,0.024952347185721514
CC1=C(C(=CC=C1)C)C2=C(C=CC=C2C)C,11321784,4.968,4.946,3.6432,5.1733,-1.3247999999999998,0.2273000000000005,0.0003,0.001887,0.001587,4.221505425395018,5.0533564173882795,0.05262179556115643,4.135895568115119,4.757753532889551,0.023041877554699414
C1=CC=C2C(=C1)C(=CN2)CCN,1150,3.683,4.5,3.1837,4.557204,-0.49929999999999986,0.05720399999999959,0.1004,0.069015,-0.031384999999999996,3.2697227778011273,4.595750693971626,0.10177486245624479,3.1475841844593706,4.4017995190220205,0.06436344881972242
CC1=CC(=CC(=C1O)C(=O)N)NC(=O)C,56305,2.987,3.73,3.2299,4.196664,0.24290000000000012,0.4666640000000002,0.1697,0.074111,-0.095589,2.5901309603645624,3.610097395618754,0.058491179930592455,2.614782939652979,3.8013444911754273,0.09441932389670461
COC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,18646,2.555,2.984,2.5636,2.998448,0.008599999999999941,0.014447999999999794,0.0001,1e-06,-9.900000000000001e-05,2.3973668048232804,3.0173958865847683,-0.0630043782781589,2.274439849532677,3.212326316276469,0.02295822972037688
